US_Latitude_dec.deg,US_Water.Column.Height_cm,US_Algal.Mat.Coverage,US_Macrophyte.Coverage,US_Sunlight.Access_Perc.Canopy.Cover,SW_pH,DO_perc.sat,DO_mg.per.L,SW_Temp_degC,Stream_Order,NOSC,lamO2,lamHCO3,n_chems,skew_lamO2,skew_lamHCO3,perc_AminoSugar,perc_Carb,perc_ConHC,perc_Lignin,perc_Lipid,perc_Other,perc_Protein,perc_Tannin,perc_UnsatHC,del_2H_permil,del_18O_permil,RA_dm,RA_ms_av,RA_ms_mn,RA_ms_mx,run_mm_cyr,dor_pc_pva,gwt_cm_cav,ele_mt_cav,slp_dg_cav,sgr_dk_rav,tmp_dc_cyr,tmp_dc_cdi,tmp_dc_uyr,pre_mm_cyr,pre_mm_cdi,pre_mm_uyr,aet_mm_cyr,aet_mm_cdi,aet_mm_uyr,cmi_ix_cyr,cmi_ix_cdi,cmi_ix_uyr,snw_pc_cyr,snw_pc_cmx,snw_pc_uyr,for_pc_cse,for_pc_use,crp_pc_cse,crp_pc_use,pst_pc_cse,pst_pc_use,ire_pc_cse,ire_pc_use,gla_pc_cse,gla_pc_use,prm_pc_cse,prm_pc_use,pac_pc_cse,pac_pc_use,cly_pc_cav,cly_pc_uav,slt_pc_cav,slt_pc_uav,snd_pc_cav,snd_pc_uav,soc_th_cav,soc_th_uav,swc_pc_cyr,swc_pc_cdi,swc_pc_uyr,kar_pc_cse,kar_pc_use,ero_kh_cav,ero_kh_uav,pop_ct_csu,pop_ct_usu,ppd_pk_cav,ppd_pk_uav,urb_pc_cse,urb_pc_use,nli_ix_cav,nli_ix_uav,rdd_mk_cav,rdd_mk_uav,hft_ix_c09,hft_ix_u09,gdp_md_cav,gdp_md_usu,hdi_ix_cav,General_Vegetation_Broadleaf deciduous tree,General_Vegetation_Broadleaf deciduous tree. Crop,General_Vegetation_Broadleaf deciduous tree. Grass,General_Vegetation_Broadleaf deciduous tree. Shrub,General_Vegetation_Broadleaf evergreen tree,General_Vegetation_Broadleaf evergreen tree. Broadleaf deciduous tree,General_Vegetation_Grass,General_Vegetation_Needleleaf deciduous tree. Broadleaf deciduous tree,General_Vegetation_Needleleaf deciduous tree. Grass,General_Vegetation_Needleleaf evergreen tree,General_Vegetation_Needleleaf evergreen tree. Broadleaf deciduous tree,General_Vegetation_Needleleaf evergreen tree. Broadleaf evergreen tree,General_Vegetation_Needleleaf evergreen tree. Grass,General_Vegetation_Needleleaf evergreen tree. Shrub,General_Vegetation_Shrub,General_Vegetation_Shrub. Grass,Hydrogeomorphology_Multi-channel,Hydrogeomorphology_Single-channel meandering,Hydrogeomorphology_Single-channel straight,River_Gradient_Relatively flat/gentle gradient (e.g. valleys),River_Gradient_Relatively steep gradient (e.g. mountainous or hilly terrain),Sediment_Bedrock (primarily),Sediment_Gravel/cobble (gt2mm),Sediment_Sand,Sediment_Silt/mud (lt0.0625mm),US_Depositional.Type_Downstream from obstacles,US_Depositional.Type_Downstream of small tributary,US_Depositional.Type_Inside bend of a stream,US_Depositional.Type_Marsh,US_Depositional.Type_Pool lip,US_Depositional.Type_Riffle,US_Depositional.Type_Shallow waters near the shore,US_Depositional.Type_Upstream of weir barrier deposition,rate.mg.per.L.per.h
33.98998049823748,100.1900671608493,0.9897306249209368,1.0082498350901272,1.98649638814288,6.67019142332337,88.88518596704823,8.120446341612132,23.98818787138884,5.013232856653935,-0.3116894379441705,0.0460140809291508,0.051487977549045,6677.458229450688,1.53151010381085,1.262768136135217,0.04326517140777,0.033037668939397,0.1208349738371583,0.4086719072237473,0.0775231354885396,0.0126829806408356,0.1648964620615144,0.0997940869823582,0.0384827186104428,0.0,0.0,1.057781641911281,0.7344941404744334,0.2491062765485932,1.519708929037182,431.82123929489904,0.0,138.84351042559845,229.0156105909077,25.97794715801281,15.22423836414119,161.03152920557065,208.0387361247093,154.9666049066169,1243.8580931725603,54.26245891937776,1335.5129482136424,979.4344440369478,100.55347387268912,1000.3745318232176,0.0,113.31201268569278,3.319745407584924,0.0,1.4789573232124569,0.0,31.945373833152253,86.06096970979935,8.903996263856847,20.803183466292243,3.5108445024061643,8.511407291685261,0.9804890160407252,0.9975660180732472,0.0019712769029062,0.0,0.0,0.0,0.0,1.7575188521290213,19.142160528127377,19.90765359581662,33.983064285502486,34.87595149543246,47.90099094196665,45.02464233242537,32.36194571580401,29.604614495812623,76.48943198381707,44.01880855955449,79.58828351007571,0.0,10.540642842075885,618.7001924566126,1290.7002082716062,29.83366925322656,174.26526404951466,811.0099494261932,176.1264880025228,85.23781989235675,19.53461582867893,6249.799797468947,3766.015848969692,5275.324159406733,1838.067401226782,387.15446702487264,261.79571963586943,0.0455834453569339,9419.41275932615,921.2412861150796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.72226310339694
46.372753,26.0,2.0,1.0,2.0,7.0,88.44313725490197,8.101208791208792,11.0,8.0,-0.3207074718061173,0.0467263367675079,0.0522812090242353,5983.0,1.843895367316303,1.7662421585601893,0.0424536185859936,0.0309209426709008,0.1139896373056994,0.4126692294835367,0.0693631957212101,0.0177168644492729,0.1739929801103125,0.0989470165468828,0.0399465151261908,0.0,0.0,7.808219999999999,1.0334337650721166,0.2578881088428969,2.678331754279628,23.0,627.0,385.0,146.0,28.0,3.0,118.0,229.0,38.0,189.0,24.0,624.0,166.0,29.0,441.0,0.0,148.0,0.0,1.0,10.0,38.0,30.0,67.0,43.0,7.0,12.0,9.0,6.0,2.0,0.0,1.0,0.0,3.0,3.0,12.0,12.0,12.0,31.0,39.0,57.0,48.0,13.0,62.0,18.0,23.0,64.0,0.0,18.0,487.0,1903.0,0.059,1876.08,3.373,7.938,0.0,0.0,3297.0,300.0,308.0,91.0,151.0,35.0,0.0558669999999999,94978.4,948.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,-8.620147875
39.21185802057099,16.270070762632606,1.8050050544737577,2.805005054473757,1.1949949455262423,7.402502527236879,59.48582410431324,4.906372099304857,22.43805863189559,3.4150151634212733,-0.3082713412961315,0.0457366717112082,0.051192593787062,7073.55778501504,1.6144132588510376,1.6035344691960396,0.0413729616625169,0.0302671743767935,0.141900094159349,0.3998686275280064,0.0802502665075658,0.0154948321067908,0.159527442847301,0.0924574839244526,0.038861116887223,0.0,0.0,0.1552754453135539,0.0682259963577956,0.0,0.8783049938034798,16.924924182893633,0.0,554.400557117567,1280.4734583855038,19.704903964998604,43.554752330785874,99.6350353813163,255.9551566886865,91.83003032684256,378.47128383633446,58.495298213951706,358.8310412215941,324.2710816573841,51.78518701552903,309.0708794784338,0.0,79.89989891052484,0.0,5.8050050544737575,28.53493429184115,6.8050050544737575,0.9749747276312116,0.5849848365787269,12.075075817106368,40.445247669214126,63.11991912841988,47.52972705841708,4.830030326842547,4.025025272368788,0.0,0.0,0.0,0.0,51.52032348632049,1.6100101089475154,17.415015163421273,19.830030326842547,33.41501516342127,36.44004043579006,48.36496461868369,43.92492418289363,13.830030326842548,17.44004043579006,26.075075817106367,9.364964618683697,25.660060653685093,0.0,0.0,957.78837245945,607.7237111091918,0.0040250252723687,0.8887255801390286,0.0974056115913246,0.315561981353713,0.0,0.0,54.74034370421552,0.0,110.2856924629048,54.74034370421552,26.68508592605388,27.41501516342128,0.054110770517787,42.085744748393495,942.0302325057928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18.821036798388164
44.24603828882666,8.547809464687557,1.0,1.727534384965284,2.544931230069432,6.0,94.3775353754031,9.162529556089469,13.026670914579848,1.544931230069432,-0.4005731085154641,0.0459870910212171,0.0520711921433757,4887.163729886523,1.9354120797554248,1.873026455188404,0.0562038913427897,0.0283283166008348,0.1051073214075016,0.3612923591207493,0.0769513154487137,0.0194162444752106,0.2193446435892685,0.0879990595978314,0.0453568484170997,0.0,0.0,0.2715920149982375,0.6973839240972399,0.1751126974300159,1.202704438824681,1352.0869842255208,0.0,593.1509425740965,966.628400033995,158.35657160593732,574.3121237127115,72.35944984055546,165.72753438496528,68.81739684510414,1892.0,297.18260315489584,1884.0984971639928,661.626158986354,98.36232807517358,652.907259305243,50.91013753986114,181.27246561503472,51.45506876993057,25.63767192482642,58.09274069475699,27.0,100.0,100.0,0.0,0.0,0.544931230069432,0.272465615034716,0.0,0.0,0.0,0.0,0.0,0.0,95.0,95.54493123006944,10.272465615034715,10.0,39.27246561503472,39.27246561503472,50.72753438496528,50.72753438496528,106.27246561503472,106.0,80.72753438496528,57.08986246013886,81.0,0.0,0.0,861.3859911390956,847.7627103873598,0.0010898624601388,0.0019072593052429,0.0653018851481929,0.0320610801139576,0.0,0.0,2.997121765381876,0.0,43.43204289298558,38.25519620732597,13.272465615034715,13.272465615034715,0.047639,0.0283547911468405,928.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-0.5364464267048278
39.3817517704086,8.721612145777454,1.0,1.41288029402677,1.41288029402677,6.728028435406806,82.8129200563335,7.8683721911174,12.25946261807418,1.58711970597323,-0.3504384958844097,0.0471346424965554,0.0530103220701493,4977.3073920242,1.6787178953135609,1.6747662696029846,0.049389557100282,0.0240693419183588,0.1158895887877457,0.3827687408120521,0.0748630780981356,0.0151059306336677,0.2077040556882363,0.0921567490019141,0.0380529579596071,0.0,0.0,0.2506004205370707,0.2909569780092739,0.0690902858577361,1.1219586438871951,166.12485089134978,0.0,626.9020182049411,3217.598975852727,157.0,238.1936020334688,0.0,224.96207000308985,0.0,649.860136159113,30.128802940267697,680.9774805756942,493.1212964654991,78.95456352832124,500.7538526431511,0.0,144.26511235530398,0.0,49.82576058805354,99.58711970597324,53.34847882389292,98.2386408820803,95.8901620581874,0.5871197059732302,0.5871197059732302,21.76135911791969,22.34847882389292,0.5871197059732302,0.0,0.4128802940267698,0.4128802940267698,10.715922646240928,16.58711970597323,14.954563528321238,34.916633531411065,11.76135911791969,11.76135911791969,36.93559852986615,36.34847882389292,51.71592264624093,52.30304235221416,54.43184529248186,55.60608470442832,73.2576058805354,37.28407735375907,77.36744382234801,0.0,0.0,4377.103150894933,6485.037134750775,0.0897194770720916,0.1073330682512885,1.6452725946483182,0.8896495330607709,0.0,0.0,541.6400626524206,382.576058805354,92.65902765087569,82.67799264933075,36.19320441040155,35.60608470442832,0.0554809999999999,5.988434097483188,951.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.6129422740590724
45.6169671873114,29.59702214551426,1.0,1.1144275168802733,1.1144275168802733,6.0,89.95820637660205,9.152636657764926,14.436816711175371,1.8855724831197267,-0.3974999900968715,0.0462390776597967,0.0521702912279879,4208.761011463425,1.908408706354468,1.859824510176076,0.0610683852984114,0.0318118526902472,0.0911160704391312,0.3704931193042342,0.0748112647784342,0.0193538739899615,0.2191771204376405,0.0916415798990594,0.0405267331628796,0.0,0.0,0.198011339481662,0.5791918631099713,0.1285482055118239,1.0574028822758712,1470.2090026705223,0.0,586.681602010472,625.268490653172,158.08457986495782,378.7958913132222,83.05473221303535,162.4577100675211,83.05473221303535,2374.637003300251,391.870683210691,2374.637003300251,658.0845798649578,97.0,658.0845798649578,62.62686979743672,182.77114496623943,62.62686979743672,27.0,63.54228993247891,27.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.870614103625968,10.870614103625968,18.855724831197268,18.855724831197268,46.97015234807754,46.97015234807754,33.288550337605464,33.288550337605464,91.83084027008437,91.83084027008437,83.65671744935918,52.45771006752109,83.65671744935918,0.0,0.0,766.0895429557673,766.0895429557673,0.0495920590547046,0.0495920590547046,5.318862761133959,5.317977188650839,0.0,0.0,256.81602010472074,265.671744935918,26.199007381838086,25.31343489871836,38.68160201047208,38.68160201047208,0.054925490391109,4.126684894793233,945.7114496623946,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.6903330435978731
44.22052043419745,4.23805669086916,1.0,1.248672965652129,3.502654068695742,6.0,90.47152850414288,8.463970727366156,14.128052179000104,2.502654068695742,-0.3717670099408178,0.045953330342901,0.0517264078032195,5253.0138542417735,1.9151138818534903,1.845739509374219,0.0531906955846088,0.0289098441658816,0.1069092145015771,0.3719925377675835,0.0698353306554864,0.0186081452870774,0.2093207765366908,0.0942897408016704,0.0469437146994229,0.0,0.0,0.3837001773193175,0.7421822697946356,0.1856650976130669,1.2699099523406645,1359.2699055152182,0.0,649.6565900530488,814.8293301117249,171.2858299273925,335.8391368947602,80.02123254956594,165.24867296565213,70.25398110304361,1892.0,295.7460188969564,1870.211516003912,680.301754339567,100.75663517173936,656.2592892404351,48.99469186260852,181.75132703434787,50.49734593130426,23.24336482826065,54.740710759564905,27.0,100.0,100.0,0.0,0.0,1.502654068695742,0.7513270343478711,0.0,0.0,0.0,0.0,0.0,0.0,95.0,96.50265406869576,10.75132703434787,10.0,39.751327034347874,39.751327034347874,50.248672965652126,50.248672965652126,106.75132703434788,106.0,80.24867296565213,59.00530813739148,81.0,0.0,0.0,986.8476829991422,949.2813312817486,0.0030053081373914,0.005259289240435,0.1783131801060975,0.0866512819156573,0.0,0.0,8.264597377826583,0.0,84.61412495391691,70.33891130130736,13.75132703434787,13.75132703434787,0.047639,0.0741569281813051,928.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-0.5364464267048278
37.05229,3.0,1.0,2.0,4.0,6.5,88.44313725490197,8.101208791208792,11.2,1.0,-0.2261903139802168,0.045431014407588,0.0490328215493224,3690.0,1.2930209494548233,1.3547189588258453,0.0260162601626016,0.0151761517615176,0.1262872628726287,0.5487804878048781,0.0287262872628726,0.0100271002710027,0.1008130081300813,0.1195121951219512,0.0246612466124661,0.0,0.0,0.3336699999999999,0.4556993556469721,0.0754614688611545,1.1857707509881423,260.0,0.0,494.0,2007.0,112.0,273.0,79.0,155.0,58.0,877.0,158.0,818.0,563.0,77.0,531.0,0.0,177.0,0.0,33.0,90.0,41.0,99.0,96.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0,12.0,27.0,27.0,61.0,61.0,54.0,46.0,64.0,75.0,66.0,0.0,0.0,1205.0,2141.0,0.006,0.006,0.147,0.049,0.0,0.0,0.0,0.0,5.0,10.0,3.0,3.0,0.055768,0.327264,951.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,-7.9153846125
63.73709082337909,25.621976608201663,1.0,1.760976738142296,4.0,6.5,103.47765022259172,11.402927972755196,9.934632566600785,2.7594837876122456,-0.140600969406111,0.0458095708055603,0.0488863044360236,3903.8574939565183,1.224145018056244,1.2740310794195948,0.0279800575460841,0.020690137265601,0.1531320024120853,0.5332683936407283,0.0189770987904059,0.0071879786056672,0.0810866281619831,0.1385385743804807,0.0191391291969635,0.0,0.0,0.1384416718326066,0.6180103674513567,0.4183713806474415,0.9930470854591068,173.79972241699517,0.0,171.62409460671844,874.6438144249009,87.453628070158,142.73162833003929,0.0,355.278231579052,0.0,321.8044210523701,42.2146048083003,321.8044210523701,285.7069785573112,70.21460480830031,285.7069785573112,0.0,180.56586042885377,0.0,59.06832540612658,99.28293021442688,59.06832540612658,22.468186614624173,22.468186614624173,0.0,0.0,0.2390232618577039,0.2390232618577039,0.0,0.0,0.0,0.0,75.3366970760873,75.3366970760873,69.24888317094894,69.24888317094894,13.60976738142296,13.60976738142296,42.28293021442689,42.28293021442689,44.10730240415016,44.10730240415016,118.63418583498036,118.63418583498036,64.76097673814229,36.56093047430816,64.76097673814229,0.0,0.0,261.41441975296374,261.41441975296374,0.0041073024041501,0.0041073024041501,0.1680138645869541,0.1680138645869541,0.0,0.0,114.9701889535556,119.51163092885196,57.834232098814496,57.834232098814496,26.80488369071148,26.80488369071148,0.0575076658474347,0.1414182499210026,948.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.416949556848642
40.78082449373198,5.351695986398031,1.7655360090679793,1.7655360090679793,2.0,7.88276800453399,88.80816550745104,8.48075703850765,11.61723199546601,3.0,-0.4168847415877303,0.0469665773992932,0.0533521114721605,5246.949499592962,1.89349476960923,1.8595198335733352,0.0530502748792196,0.0326266925603633,0.0839179885744025,0.394390357685897,0.0914013683381503,0.016271619284109,0.2119189760162443,0.0704407206206701,0.0459820020409431,0.0,0.0,0.196017,0.3498044997578832,0.0910648077882092,1.075432015784567,220.0,0.0,541.0,1815.0,143.0,424.0,74.0,246.0,74.0,618.0,43.0,618.0,515.0,82.0,515.0,0.0,154.0,0.0,19.0,74.0,19.0,60.0,60.0,12.0,12.0,8.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,50.0,50.0,22.0,22.0,43.0,43.0,36.0,36.0,27.0,27.0,54.0,52.0,54.0,0.0,0.0,1911.0,1910.0,26.326,26.326,754.7280000000001,755.148,33.0,33.0,4370.0,4400.0,3924.0,3926.0,241.0,241.0,0.042655,1208.71,925.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-20.71361760660248
46.37263123798011,27.02321025122152,2.0,1.0,2.0,7.0,88.44313725490197,8.101208791208792,11.0,8.0,-0.3207074718061173,0.0467263367675079,0.0522812090242353,5983.0,1.843895367316303,1.7662421585601893,0.0424536185859936,0.0309209426709008,0.1139896373056994,0.4126692294835367,0.0693631957212101,0.0177168644492729,0.1739929801103125,0.0989470165468828,0.0399465151261908,0.0,0.0,7.808219999999999,1.0334337650721166,0.2578881088428969,2.678331754279628,23.0,627.0,385.0,146.0,28.0,3.0,118.0,229.0,38.0,189.0,24.0,624.0,166.0,29.0,441.0,0.0,148.0,0.0,1.0,10.0,38.0,30.0,67.0,43.0,7.0,12.0,9.0,6.0,2.0,0.0,1.0,0.0,3.0,3.0,12.0,12.0,12.0,31.0,39.0,57.0,48.0,13.0,62.0,18.0,23.0,64.0,0.0,18.0,487.0,1903.0,0.059,1876.08,3.373,7.938,0.0,0.0,3297.0,300.0,308.0,91.0,151.0,35.0,0.0558669999999999,94978.4,948.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,-8.10699784691855
42.98764569351624,10.284675811672583,2.0,1.0,1.0,8.0,88.44313725490197,8.101208791208792,25.6,6.0,-0.3286898837539558,0.047158523216484,0.0525513738744566,5751.0,1.5291272946285093,1.5360132630700272,0.0500782472613458,0.0300817249174056,0.1057207442183968,0.4044513997565641,0.0688575899843505,0.0123456790123456,0.1912710832898626,0.0970266040688575,0.0401669274908711,0.0,0.0,1.25247,0.5354326376407584,0.2116115859100856,1.548405042242844,112.0,48.0,150.0,1525.0,10.0,12.0,73.0,301.0,39.0,212.0,38.0,315.0,187.0,35.0,274.0,0.0,93.0,0.0,16.0,61.0,30.0,0.0,33.0,8.0,3.0,71.0,60.0,13.0,4.0,0.0,0.0,0.0,3.0,0.0,9.0,16.0,15.0,37.0,36.0,47.0,49.0,14.0,26.0,17.0,11.0,33.0,31.0,26.0,307.0,1643.0,0.5720000000000001,17.1,28.397,3.471,0.0,0.0,2357.0,300.0,353.0,82.0,238.0,42.0,0.0589779999999999,994.888,891.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,-11.609835561907609
25.40981535473289,56.54842236887599,1.0,2.0,3.0,7.5,49.1,3.9,29.1,1.0,-0.2323527155656281,0.0486485560921445,0.0537952930566788,6034.0,1.4049112506676562,1.4620669967375668,0.0314882333443818,0.027179317202519,0.152635067948293,0.4123301292674842,0.0871726881007623,0.0116009280742459,0.14683460391117,0.1108717268810076,0.0198873052701358,8.3,0.72,0.508092,0.5779931711499584,0.0208913194391551,0.9781925091562736,432.0,0.0,2.0,4.0,0.0,1.0,237.0,92.0,236.0,1313.0,195.0,1436.0,1100.0,74.0,1162.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,2.0,0.0,15.0,0.0,0.0,0.0,0.0,100.0,76.0,18.0,24.0,29.0,27.0,54.0,49.0,333.0,364.0,74.0,49.0,78.0,100.0,100.0,463.0,2489.0,0.0,8.891,0.0,16.996,0.0,1.0,27.0,1300.0,0.0,342.0,6.0,59.0,0.050123,331.211,892.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,-12.347631294254462
39.954703698837726,20.64895373193201,2.430678911873161,1.0,2.1386421762536783,7.613864217625368,88.23688095778031,8.32464122450035,22.72477795862831,2.7079632643805174,-0.3499484289546742,0.0477513406211149,0.0535073888303112,4959.144512904498,1.804457002550212,1.7976771234777598,0.0399812707078742,0.0288905306747326,0.1087946735584436,0.4463229903022691,0.0792620129637766,0.0103300722685752,0.1755809689869907,0.0790023375516665,0.0318351429856707,0.0,0.0,0.3311399996772859,0.3685322386938765,0.1542852071559323,1.0409730613073578,356.3213903768422,0.0,341.9409904675515,327.7611020685845,49.356916996312535,33.24190885803856,107.9056149730827,268.79647756305326,106.19765170870218,928.0559986058256,73.16227621423339,934.3185305752208,756.064880260693,103.41592652876103,754.3569169963125,0.0,93.74333875884932,0.0,3.707963264380517,21.109137410029422,5.415926528761035,48.39229249078132,51.80821901954236,29.014752383112125,26.73746803060477,7.1681469424779305,7.1681469424779305,0.8613578237463217,0.8613578237463217,0.0,0.0,0.0,0.0,34.02363403797971,34.02363403797971,21.58407347123897,21.58407347123897,44.44543129498528,45.014752383112125,33.539816321902585,33.539816321902585,32.40117414564891,32.97049523377575,74.10913741002943,29.371669379424656,74.67845849815626,72.10326668178489,63.563450359882296,2420.837572660765,1845.253952564531,0.2568670774269893,0.7066307370471921,7.369626505547148,5.126640060503656,0.0,0.0,693.9852476168878,700.0,244.50745175405683,258.7404789572278,75.52506393879045,66.41592652876103,0.0523439312020626,48.43651288148726,939.1238897931416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-16.018616234029114
46.35586355659347,38.87350080262792,2.0,1.1501998929829444,2.849800107017056,7.574348947026557,91.2636556374464,8.101208791208792,19.85968017122729,4.075099946491473,-0.3017262565254021,0.049738791825312,0.0558020264912078,6374.101939114734,1.6493738379286604,1.6656598814678027,0.0405425448352404,0.0358651866560131,0.1110583415542833,0.4388371333592398,0.0890349024406735,0.016669652864876,0.156477062216533,0.0896168364517703,0.0218983396213699,0.0,0.0,0.7225120676376187,0.4823623435585,0.1327703896127247,1.3337805114887074,183.1699027289349,0.0,48.09880064210233,788.8860673062895,42.770702300866695,16.450599678948834,87.15019989298294,208.1818963079116,75.62050240788375,521.3438033175287,48.723300909644976,589.4900053508528,446.019702835952,74.24900053508527,496.1422041736652,0.0,170.49800107017057,0.0,8.750999464914722,51.62849812720152,13.177898448252694,1.9525986087782776,18.70759593335188,77.7707023008667,77.44260395963106,1.1501998929829444,3.976299304389139,4.754997324573608,0.1501998929829444,0.0,0.0,0.0,0.0,0.0,1.5770988763209175,17.30039978596589,22.0,43.77470016052558,47.549400321051166,38.0,30.45059967894884,37.02370069561086,20.901199357897667,51.09880064210233,55.57310101666203,58.39920042806822,7.509994649147217,4.656196682471276,18.79868731847893,2831.698167902322,2.1230979538682107,49.56073297756361,2028.001417025096,123.2280910120665,94.21730412015664,6.699600214034112,6159.402052438358,2257.310101666203,2196.5973746369577,563.7467151429134,429.1382063140063,187.5097081868048,0.0548747795069545,2442.6178902327765,946.2727012306962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-9.706635936116673
42.41491998760237,5.584468350995422,1.0,1.0,3.0,6.5,102.31845454246157,9.374705692337574,18.55068101059725,2.0,-0.300796292262204,0.0454596366415055,0.0507072820869675,6517.327458531083,1.6412352403506505,1.6607283122844476,0.0426413754068707,0.0244800969097366,0.131230780926274,0.4021117444454352,0.0710600881176904,0.0142569156761468,0.1733616840254509,0.1001299260990009,0.0407273883933938,0.0,0.0,0.2560446172541506,0.4737509594035533,0.2802830194411448,1.1058548651853748,688.4970813831546,0.0,555.6815840416541,317.4079202082705,64.35343936049033,164.6446148949461,70.83106329800916,267.3300904257273,69.49513563859105,1162.9708138315464,27.840792020827056,1169.817443086064,775.6601808514547,111.66601808514548,773.6562893623276,19.49902712771821,121.6640723405819,20.66796382970905,25.66407234058189,87.66018085145473,24.328144681163785,85.83884627626348,79.15920797917295,4.0,5.335927659418107,1.50097287228179,2.00194574456358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.00389148912716,8.00389148912716,33.168936701990845,33.335927659418104,58.161153723736525,57.827171808882,74.16699095742726,74.33398191485453,88.16699095742726,30.49902712771821,88.66796382970905,0.0,0.0,207.47991275712303,248.3926973268026,0.22243481755712,0.314947807971824,13.697829690997846,12.789235783125235,0.0,0.0,792.8563579773357,766.6018085145473,165.6815840416541,148.64850638407324,83.00778297825431,74.99221702174569,0.0667058481192183,15.867769636964608,953.6660180851454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,-3.445600802108108
36.35825775620666,5.944290763140635,2.0,2.1183240789436164,2.2366481578872324,7.0,93.34248933387018,8.101208791208792,13.527854618429684,1.0,-0.3123855587217619,0.0445654503457151,0.0498270170653018,6202.03866736788,1.7435140990354416,1.7139142905077591,0.0441347354631364,0.0272553012378221,0.1445092866134943,0.410275908033326,0.0693522001272384,0.0155777826148781,0.1603979023771923,0.089225243725591,0.0392716398073207,0.0,0.0,0.0909079404314344,0.171312035921795,0.0524591186720569,0.4536216989415897,40.862796578729736,0.0,662.1560827635969,2813.781322501212,107.69843513162022,90.66481578872325,38.0,194.77486118415425,34.92357394746598,645.701665790149,62.09530539486067,661.5570923685937,545.1979807900065,62.0,553.1256940792288,0.0,120.27854618429684,0.0,30.52670368422553,85.22513881584575,32.06491671049255,91.18324078943616,91.18324078943616,0.8816759210563838,0.8816759210563838,13.171731447394688,13.645027763169152,0.0,0.0,0.0,0.0,0.0,0.5916203947180811,88.16759210563838,90.17910144767986,9.881675921056384,9.881675921056384,34.171731447394684,34.52670368422554,55.94659263154893,55.59162039471808,72.17173144739469,72.2900555263383,61.87016657901491,31.46178697373299,64.23664815788723,0.0,0.0,991.5856636865068,1205.9888947323395,0.0831818274973621,0.0892163555234866,2.41712428466019,0.8250738024738355,0.0,0.0,174.8738013119247,170.99444736616977,26.37476026238494,19.39363960471158,30.92771328922228,27.96961131563188,0.0451265979831138,2.7866148859774214,896.3360928945042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-4.601400678027188
