Sample_ID,Sample_Longitude,Sample_Latitude,Respiration_Rate_mg_per_L_per_H,mean.error,predict.error,pca.dist,mean.error.scaled,pca.dist.scaled,combined.metric
600321,146.131307207,-37.1436959481,-6.150751446492444,1.790059424586463,19.39220516402515,1.046430892123588,0.1832815208691549,0.07208948492240348,0.01321267043525212
600442,146.131,-37.3309999996,-4.140051256379765,2.035548255563645,19.41640453536187,2.1921265935448973,0.20841675698472864,0.15101740420970927,0.031474557633639516
600461,146.135699303,-37.3056112725,-4.174359679288314,2.030155651224764,19.415839934143783,2.2032355990665122,0.20786461625068345,0.15178271273804234,0.031550255336780894
600387,146.139497298,-37.0563630629,-6.268665321464972,1.780752206541441,19.391348246091475,0.6493980977879654,0.18232856866269587,0.04473756913284437,0.008156936945439919
601540,146.143553188,-34.6446938234,-6.113692609105871,1.7931139407855188,19.392487359406275,3.91177426634854,0.18359426823764619,0.26948534692195786,0.04947596506890507
600165,146.15603152,-36.9893909914,-7.309435641287762,1.7270401657525694,19.386489525290944,0.8115333008210606,0.1768290727300149,0.05590719663755751,0.009886017740353902
600661,146.16069553,-38.0892318444,-7.337941571967535,1.7263138685567447,19.386424836799183,1.5247486319731316,0.176754708240867,0.10504118747107913,0.018566524444724807
600389,146.176931523,-37.0646114146,-6.273757369060385,1.7803644897780406,19.39131264501079,0.6443532484753631,0.18228887092021512,0.04439002531395099,0.008091807594599893
600519,146.181353967,-37.2187530053,-3.9350238477226975,2.068513698388431,19.419888189701645,1.1525691886628697,0.2117920396228722,0.07940143947731017,0.016816592815891564
600547,146.188779372,-37.2898489342,-4.157603227639528,2.032784925920398,19.416115031981604,2.2587877158598832,0.2081338237744001,0.15560974375951406,0.032387650985222255
601159,146.193731798,-37.9811790084,-3.780663592579807,2.09414287088906,19.422634804366485,1.169765615864369,0.2144161724589195,0.08058611549250877,0.017278966437236164
300760,14.6200115718,61.7841476352,-7.874639657903671,1.720270993026413,19.385887667825298,2.0794472880761896,0.17613598720713483,0.14325483416920826,0.025232331638587888
600520,146.202187498,-37.2273088961,-3.825096849869383,2.0866958304047425,19.421833277750107,1.5512617862304183,0.2136536810649507,0.10686770047682313,0.02283267759381985
600101,146.214309344,-37.0139601864,-5.827698421590115,1.818725317825888,19.39487226464237,0.6493225231889147,0.18621657902299715,0.04473236273655027,0.008329907560416187
601873,146.231188737,-41.5515326068,-3.811106967714345,2.0890345364296805,19.422084689200812,2.853228144086588,0.21389313769484192,0.19656123382968202,0.042043099053000195
600526,146.235027793,-37.2394170301,-3.676085535996053,2.1118876252108443,19.424556049537184,2.295686946089589,0.21623303144967476,0.1581517620822859,0.03419763494416041
601160,146.243111659,-38.0938883408,-4.648926585837955,1.9594066757085824,19.408569831414788,1.0587317407481442,0.20062073392228758,0.07293690050247409,0.014632654508823216
600938,146.247787722,-36.163247641,-5.743362910209883,1.8269530780880048,19.39564554042036,2.8266206624402304,0.18705900715330123,0.1947282225325139,0.03642566797165915
600378,146.247962259,-36.6187617937,-5.6930391412952,1.8320059928735728,19.39612214691425,1.3793993836511833,0.18757636757944188,0.09502795819406133,0.017824999216533084
601417,146.256355122,-34.6185836462,-4.20592878867751,2.025225605378151,19.415325058643035,4.728443912408056,0.20735983619237303,0.3257463906080027,0.0675467181967322
600909,146.273138803,-38.1700000001,-5.522302084816298,1.8499343564099395,19.397823731107536,0.558974910298173,0.18941202604446714,0.038508241367154535,0.0072939240167621015
601524,146.28209,-35.3473499995,-5.687139801355508,1.8326052964448316,19.39617876161824,3.032589627108505,0.1876377293803374,0.20891759393266846,0.039200822953129266
600393,146.306488977,-38.6311133852,-7.144784993995039,1.7320283675313342,19.386934534526755,0.5701841421751694,0.17733980728768214,0.03928045457155315,0.006965988243891789
601219,146.306681566,-37.9437027653,-3.983614306505517,2.060588246250641,19.419045607358747,1.4587916175309603,0.21098056437158247,0.10049735449181146,0.021202988568533372
300452,14.6309740537,58.2230236515,-5.552186273939406,1.8467097467193525,19.397516471670315,1.9816784097780333,0.18908186305647764,0.1365194557213759,0.02581335303125406
601874,146.33090028,-41.5141719008,-3.9933329766910273,2.059011374697795,19.418878346115356,1.8867119684431475,0.21081911083967658,0.12997713946114736,0.027401664970683727
600940,146.331493796,-36.3481426913,-9.084845351975645,1.7596384316004328,19.389420718269484,2.9277553746119147,0.1801667606638519,0.20169547604453197,0.036338820559496866
601218,146.334951152,-37.9604543767,-3.735914641500722,2.1016987671391747,19.4234509314871,1.4696943645199854,0.2151898094327705,0.10124845370017206,0.021787635457102713
600665,146.339474229,-38.168984525,-20.536632617500484,4.124318541156714,19.744956617045823,1.6641309989020279,0.422282838429616,0.11464335338074426,0.0484119206727102
601006,146.343792749,-36.3312570759,-5.635680866779412,1.837894504499322,19.396679215519384,2.276724036613289,0.18817928352267785,0.1568453916501187,0.02951505342455314
601216,146.356377902,-38.0477823169,-4.80106140125114,1.9383203487175007,19.40645238456388,0.8830029655582863,0.19846173627819394,0.060830800630199355,0.012072586312262018
601876,146.360116336,-41.5228711405,-4.249231009241706,2.018513532840508,19.414626065478394,2.043386344390675,0.20667259707282956,0.14077056609601618,0.029093418486476074
600824,146.373,-38.1950000001,-7.919215473781858,1.720423517856121,19.38590120321687,1.27019034816924,0.17615160399749116,0.08750445790749299,0.015414050617335839
600010,146.373219422,-38.6399999999,-7.346775571782022,1.7260970410875116,19.3864055300446,0.8147159022217073,0.17673250759893222,0.05612644866596461,0.00991936801535867
600546,146.38610364,-38.0520861983,-4.325800200288931,2.0067889538264017,19.413410578393805,1.051307036750136,0.20547213487378696,0.07242540653670294,0.014881402900198279
600580,146.389520047,-36.5149021241,-5.8793650202102725,1.8138348486586409,19.394414279330565,2.948217356250217,0.18571585116199676,0.20310511879103327,0.037719840011635204
600582,146.393842277,-36.9101577228,-3.493383422866139,2.1436013599098604,19.42802962655504,1.7000257667375385,0.21948015355536651,0.11711617346293808,0.02570467573546259
601877,146.39825806,-41.5561064672,-16.3464654701466,3.0448991590027648,19.54801062176375,1.150900638047067,0.3117626940704289,0.07928649165288568,0.02471857024109621
