Sample_ID,Sample_Longitude_obs,Sample_Latitude_obs,Mean_Temp_Deg_C,pH,Mean_DO_mg_per_L,Mean_DO_percent_saturation,Normalized_Respiration_Rate_mg_DO_per_H_per_L_sediment_obs,Sample_Longitude_pre_avg,Sample_Latitude_pre_avg,Normalized_Respiration_Rate_mg_DO_per_H_per_L_sediment_pre_avg,mean.error,predict.error,pca.dist,mean.error.scaled,pca.dist.scaled,combined.metric,Sample_Longitude,Sample_Latitude,Normalized_Respiration_Rate_mg_DO_per_H_per_L_sediment,mean.error_pre_std,predict.error_pre_std,pca.dist_pre_std,mean.error.scaled_pre_std,pca.dist.scaled_pre_std,combined.metric_pre_std
CM_059-1,-87.40829,32.96162,20.46,6.5,8.09,,-0.74,-87.40829,32.96162,-47.07922144436614,76.10068764087598,934.7590240507848,1.122301212894132,0.1783739164012796,0.0792303719191344,0.0141326317371459,0.0,0.0,29.06166163919676,17.675571491842202,210.36666712054048,0.0,0.0567830602081919,0.0,0.0044989429790016
CM_059-2,-87.40829,32.96162,20.46,6.5,8.09,,-1.97,-87.40829,32.96162,-47.133910228385616,76.09591167390455,934.7586604461576,1.122301212894132,0.1783663830176858,0.0792303719191344,0.0141320348643619,0.0,0.0,28.90705971535484,17.687780881237487,210.36756889802496,0.0,0.0568345757939901,0.0,0.004503024578024
CM_059-3,-87.40829,32.96162,20.46,6.5,8.09,,-1.32,-87.40829,32.96162,-47.51958846570558,76.08633400242306,934.7578352985802,1.122301212894132,0.1783380839590728,0.0792303719191344,0.0141297927194231,0.0,0.0,29.03452733818837,17.66695921964244,210.36604390422045,0.0,0.0567588381821602,0.0,0.0044970238588705
CM_060-1,-87.40826,32.96156,23.0,6.5,7.76,,-3.54,-87.40826,32.96156,-49.78283816702084,76.0122866188599,934.7518432326737,1.1881973591003767,0.1781562303439841,0.0838823994782019,0.0149441720832446,0.0,0.0,29.21209865877213,17.67777817937855,210.36679358626407,0.0,0.0567261675702,0.0,0.0047583270489909
CM_060-2,-87.40826,32.96156,23.0,6.5,7.76,,-2.7,-87.40826,32.96156,-49.91000114742494,76.00809630205308,934.7515028473404,1.1881973591003767,0.1781442442644538,0.0838823994782019,0.0149431666621332,0.0,0.0,29.232652711111065,17.677396423206385,210.366759758053,0.0,0.0567187745584848,0.0,0.0047577069054289
CM_060-3,-87.40826,32.96156,23.0,6.5,7.76,,-2.8,-87.40826,32.96156,-49.51455849237239,76.02385561148171,934.7527712133306,1.1881973591003767,0.1781839836281424,0.0838823994782019,0.0149465000953132,0.0,0.0,29.433889981010147,17.665025203554354,210.365785787388,0.0,0.0566904849234789,0.0,0.0047553339029642
CM_061-1,-87.40826,32.96156,13.14,5.5,9.88,,-1.01,-87.40826,32.96156,-40.43410500087235,76.2920629684224,934.7746689232836,1.300731015248759,0.1789468295519139,0.0918268651239834,0.016432126381628,0.0,0.0,25.91950966427307,17.670809869634827,210.36604418823444,0.0,0.0574454279865317,0.0,0.0052750335677087
CM_061-2,-87.40826,32.96156,13.14,5.5,9.88,,-0.68,-87.40826,32.96156,-40.5377758078718,76.28670819958855,934.7742305102648,1.300731015248759,0.1789365955042583,0.0918268651239834,0.0164311866211142,0.0,0.0,25.900964161538877,17.668300964932662,210.36584034850293,0.0,0.0574575828095107,0.0,0.005276149706999
CM_061-3,-87.40826,32.96156,13.14,5.5,9.88,,-1.11,-87.40826,32.96156,-40.52606000522455,76.28986235451664,934.7744860827946,1.300731015248759,0.1789400567732943,0.0918268651239834,0.0164315044585992,0.0,0.0,25.92307660888108,17.668525652623305,210.3658683172948,0.0,0.0574292586817167,0.0,0.0052735487911363
CM_062-1,-71.23459,43.08808,7.34,6.0,10.84,,-3.04,-71.23459,43.08808,-44.09907197461396,76.15714386058491,934.763643961854,0.944589680039091,0.1787632439648853,0.066684585920993,0.0119207529016917,0.0,0.0,22.4832711456142,17.586619918872607,210.3591032294024,0.0,0.0578750118117415,0.0,0.0038593711978385
CM_062-2,-71.23459,43.08808,7.34,6.0,10.84,,-3.3,-71.23459,43.08808,-43.12263880629383,76.19045182696371,934.7663586792862,0.944589680039091,0.1788264752480085,0.066684585920993,0.0119249694536241,0.0,0.0,22.775162826914134,17.600524255525077,210.3602638642834,0.0,0.0578415287983317,0.0,0.0038571383969539
CM_062-3,-71.23459,43.08808,7.34,6.0,10.84,,-2.5,-71.23459,43.08808,-44.48241255921531,76.14399751143375,934.762565496758,0.944589680039091,0.1787442527757889,0.066684585920993,0.0119194864821107,0.0,0.0,22.34467685645112,17.573463449926273,210.35804073273135,0.0,0.0578942112385877,0.0,0.0038606515036677
CM_063-1,-71.035868,43.079493,9.5,6.0,10.71,,-2.86,-71.035868,43.079493,-45.59758816021037,76.10917005437906,934.7597263519368,0.1690329900688827,0.1786103684514261,0.0119331125333322,0.0021313776263507,0.0,0.0,22.559294334996032,17.585540610156826,210.3590638871584,0.0,0.0577006880433152,0.0,0.0006885488036715
CM_063-2,-71.035868,43.079493,9.5,6.0,10.71,,-2.76,-71.035868,43.079493,-45.66545636179086,76.1069765795688,934.759548019982,0.1690329900688827,0.1786058885595217,0.0119331125333322,0.0021313241672965,0.0,0.0,22.5299818866673,17.584706628439502,210.35899288298103,0.0,0.057701934322117,0.0,0.0006885636756567
CM_063-3,-71.035868,43.079493,9.5,6.0,10.71,,-2.86,-71.035868,43.079493,-44.05865055731775,76.16322442395882,934.7641424236136,0.1690329900688827,0.1787166266972042,0.0119331125333322,0.0021326456179552,0.0,0.0,23.18637193364853,17.617088557073185,210.36163764660063,0.0,0.0576724862132758,0.0,0.00068821226806
CM_064-1,-86.7497169,33.6052817,16.14,6.5,9.8,,-27.73,-86.7497169,33.6052817,-88.79726505761376,74.7655598948289,934.650982824376,1.2850780507566997,0.175523763776796,0.0907218229266711,0.0159238358167812,0.0,0.0,17.213019666377033,17.30374316213284,210.337197900346,0.0,0.0568328278786587,0.0,0.0051559777472296
CM_064-2,-86.7497169,33.6052817,16.14,6.5,9.8,,-31.82,-86.7497169,33.6052817,-116.3353594255598,74.17461295898366,934.6043550003958,1.2850780507566997,0.1739041738450902,0.0907218229266711,0.0157769036657832,0.0,0.0,55.37776523913546,17.42949107985072,210.3453181405916,0.0,0.0563648054254456,0.0,0.0051135178971035
CM_064-3,-86.7497169,33.6052817,16.14,6.5,9.8,,-19.66,-86.7497169,33.6052817,-88.25016837014194,74.78072909139169,934.652187053818,1.2850780507566997,0.1755609697164629,0.0907218229266711,0.0159272112074515,0.0,0.0,17.173283396978096,17.298317365323737,210.3367976372872,0.0,0.0568236223932921,0.0,0.0051551426088162
CM_065-1,-87.661434,32.845656,14.78,6.0,9.13,,-15.8,-87.661434,32.845656,-59.326300303219206,75.67627171820587,934.7244865392306,1.4661149081357625,0.177486121272561,0.1035023647067389,0.0183702332543371,0.0,0.0,25.26980602255232,17.516614658209203,210.35376891569516,0.0,0.0569253579680933,0.0,0.0058919091614752
CM_065-2,-87.661434,32.845656,14.78,6.0,9.13,,-9.38,-87.661434,32.845656,-65.38937299461153,75.49742633206675,934.7101544867916,1.4661149081357625,0.1770179865336732,0.1035023647067389,0.0183217802018608,0.0,0.0,25.627907823672874,17.468057082603607,210.34908686509004,0.0,0.0566807168772758,0.0,0.0058665882300712
CM_065-3,-87.661434,32.845656,14.78,6.0,9.13,,-26.32,-87.661434,32.845656,-58.35195639310185,75.72959247465802,934.7288832031304,1.4661149081357625,0.1775758885772146,0.1035023647067389,0.018379524382642,0.0,0.0,25.68507882535898,17.605976574271146,210.3608427975474,0.0,0.0569413043181089,0.0,0.0058935596464103
CM_066-1,-68.445497,44.640715,4.32,6.0,10.75,,-1.31,-68.445497,44.640715,-56.32823786588263,75.74289394921092,934.729848218724,0.2697478892771515,0.1777715900824962,0.0190432170492951,0.0033853429751392,0.0,0.0,24.313256536792085,17.58995165155228,210.36005879870365,0.0,0.0575416628869411,0.0,0.0010957783757333
CM_066-2,-68.445497,44.640715,4.32,6.0,10.75,,-1.21,-68.445497,44.640715,-57.25629585515152,75.7100372456233,934.7271300627544,0.2697478892771515,0.1776893643425388,0.0190432170492951,0.0033837771325262,0.0,0.0,24.20969152502781,17.567850630299965,210.35848981781984,0.0,0.0574734711502528,0.0,0.0010944797856906
CM_066-3,-68.445497,44.640715,4.32,6.0,10.75,,-1.23,-68.445497,44.640715,-56.05840905512629,75.75356710067757,934.73073428596,0.2697478892771515,0.1777966561825549,0.0190432170492951,0.0033858203143232,0.0,0.0,24.315292405763323,17.600083999803783,210.36080191171348,0.0,0.0575584661780099,0.0,0.0010960983644523
CM_068-4,-92.4631118,30.1982931,22.93,6.5,3.51,,-260.35,-92.4631118,30.1982931,-358.9412841813013,72.7581169957979,934.4938971001732,3.1752800523223503,0.1698311854363521,0.2241631895274804,0.0380699002086456,0.0,0.0,208.21814984754275,17.27056390439174,210.3277900039261,0.0,0.0530905907375719,0.0,0.0119009561536322
CM_068-5,-92.4631118,30.1982931,22.93,6.5,3.51,,-347.97,-92.4631118,30.1982931,-386.201890857762,72.14096591490299,934.4452254935708,3.1752800523223503,0.1689209681768303,0.2241631895274804,0.0378658630045882,0.0,0.0,103.90569126673002,16.17990293792189,210.2451113465113,0.0,0.0531017358298194,0.0,0.011903454473058
CM_068-6,-92.4631118,30.1982931,22.93,6.5,3.51,,-333.94,-92.4631118,30.1982931,-362.6937303128785,72.34882263062201,934.4628093944656,3.1752800523223503,0.1689477495812391,0.2241631895274804,0.0378718664096205,0.0,0.0,156.7216465738437,16.72873575585934,210.2805846340896,0.0,0.0528820027003263,0.0,0.011854198393906
CM_069-1,-111.84597,40.66522,4.67,6.5,11.54,,-1590.24,-111.84597,40.66522,-1073.8985863867124,107.6744755851872,938.30655744741,3.960911705072733,0.2505112330679545,0.2796259185379398,0.0700494336506986,0.0,0.0,435.4525071809077,42.37396402100817,211.66338790091112,0.0,0.1033850835985756,0.0,0.0289091489643734
CM_069-2,-111.84597,40.66522,4.67,6.5,11.54,,-1622.5,-111.84597,40.66522,-1069.479399518718,109.8910417088482,938.832030440694,3.960911705072733,0.2545855586912681,0.2796259185379398,0.0711887206955404,0.0,0.0,516.6165695095887,51.86103257031288,212.4505851246132,0.0,0.116740510213665,0.0,0.0326436723990838
CM_069-3,-111.84597,40.66522,4.67,6.5,11.54,,-2128.42,-111.84597,40.66522,-1571.521169066666,135.92467206981857,941.874901439668,3.960911705072733,0.3190881642255472,0.2796259185379398,0.0892253210161536,0.0,0.0,130.0975619900806,30.668317659880984,210.09081095934687,0.0,0.0967285958479941,0.0,0.0270478224628804
CM_070-1,-72.41875,43.71559,0.27,6.0,14.37,,-6.65,-72.41875,43.71559,-101.15513438026552,75.24098063536543,934.6906625803882,0.7121312623525458,0.1772004154254473,0.0502738695487423,0.0089085505690818,0.0,0.0,146.31534547456033,16.914730202891732,210.29800033940708,0.0,0.0584789915626402,0.0,0.0029399651931621
CM_070-2,-72.41875,43.71559,0.27,6.0,14.37,,-8.15,-72.41875,43.71559,-50.03095520615865,75.96058427764265,934.747526239378,0.7121312623525458,0.1782806807886652,0.0502738695487423,0.0089628596890302,0.0,0.0,21.770594603253876,17.509292304999853,210.35326543302412,0.0,0.0575564164230913,0.0,0.0028935837709475
CM_070-3,-72.41875,43.71559,0.27,6.0,14.37,,-5.59,-72.41875,43.71559,-109.92787336055513,75.29796499063231,934.6949363507334,0.7121312623525458,0.1772674432971422,0.0502738695487423,0.0089119203195595,0.0,0.0,172.1510914635505,16.950127429528912,210.30240644773332,0.0,0.0583593029955422,0.0,0.0029339479857534
CM_071-4,-96.20896,40.989942,10.41,6.5,11.76,,-173.48,-96.20896,40.989942,-378.4515163991336,71.30475309552952,934.37974095374,2.453504975600257,0.1675200277817338,0.1732085018610707,0.029015893043799,0.0,0.0,112.08711370203162,16.196063012154188,210.25277123986635,0.0,0.0537825248719827,0.0,0.0093155905593819
CM_071-5,-96.20896,40.989942,10.41,6.5,11.76,,-436.09,-96.20896,40.989942,-382.37335363554206,71.24804427682852,934.3753875375684,2.453504975600257,0.1673572574714238,0.1732085018610707,0.0289876998422027,0.0,0.0,105.14014324491257,16.10646797480203,210.2460245862013,0.0,0.0534866426978776,0.0,0.0092643412512777
CM_071-6,-96.20896,40.989942,10.41,6.5,11.76,,-203.87,-96.20896,40.989942,-378.7665407303202,71.247998658302,934.3753736717164,2.453504975600257,0.1673633078784814,0.1732085018610707,0.0289887478241448,0.0,0.0,105.9055224079631,16.12879873752128,210.2477877661829,0.0,0.0535563989206411,0.0,0.0092764236221181
CM_072-4,-96.8252242,31.1355617,16.31,7.0,13.22,,-469.44,-96.8252242,31.1355617,-375.1913621613702,71.25594746533486,934.375932101009,4.25024482587443,0.167307831048151,0.3000517814936851,0.0502010127638421,0.0,0.0,74.45749402108245,15.93230808241376,210.2330412458236,0.0,0.0528507002719965,0.0,0.0158579467698013
CM_072-5,-96.8252242,31.1355617,16.31,7.0,13.22,,-326.59,-96.8252242,31.1355617,-292.64364258251555,71.4371064386076,934.3899713598476,4.25024482587443,0.1679311093829508,0.3000517814936851,0.0503880285385652,0.0,0.0,91.0811900789569,16.213885097321576,210.2535479247133,0.0,0.0542875791683153,0.0,0.0162890848424324
CM_072-6,-96.8252242,31.1355617,16.31,7.0,13.22,,-132.3,-96.8252242,31.1355617,-286.92828778283405,71.374908850837,934.3851679612476,4.25024482587443,0.1677390060649408,0.3000517814936851,0.0503303875957655,0.0,0.0,85.4987942443324,16.219711814164775,210.2542454736285,0.0,0.054140123052739,0.0,0.0162448403722616
CM_073-1,-72.9688981,44.3676591,0.09,6.0,13.42,,-4.26,-72.9688981,44.3676591,-90.25621504019573,75.5376407992727,934.7148082898708,2.0769060218189463,0.1779437887526543,0.1466219894082282,0.0260904723097516,0.0,0.0,142.64834675474336,17.031470037650376,210.30634408893357,0.0,0.0589149921507714,0.0,0.0086382333551162
CM_073-2,-72.9688981,44.3676591,0.09,6.0,13.42,,-4.29,-72.9688981,44.3676591,-181.34911397513304,78.50967566285406,934.9803133866232,2.0769060218189463,0.1821021827186741,0.1466219894082282,0.0267001843057926,0.0,0.0,426.8861395826153,21.013690727287845,210.5644708405928,0.0,0.0556733275900622,0.0,0.0081629340482309
CM_073-3,-72.9688981,44.3676591,0.09,6.0,13.42,,-3.81,-72.9688981,44.3676591,-79.57102118556693,75.52367065503901,934.7136808802668,2.0769060218189463,0.1779010996930531,0.1466219894082282,0.0260842131549069,0.0,0.0,108.18743920024204,17.036348694251426,210.3067320094401,0.0,0.058887143063125,0.0,0.0086341500664823
CM_074-1,-116.1946675,43.6042604,3.24,6.0,12.22,,-5.88,-116.1946675,43.6042604,-62.17964992816761,75.57330045868932,934.7160782862125,1.1344997467304407,0.1772983967314162,0.0800915439125483,0.0142001023274386,0.0,0.0,23.052365494488008,17.474553956956782,210.35065190157687,0.0,0.0570383117696203,0.0,0.0045682864517941
CM_074-2,-116.1946675,43.6042604,3.24,6.0,12.22,,-9.31,-116.1946675,43.6042604,-62.25473883229031,75.57051326968647,934.715852706463,1.1344997467304407,0.1772918956830021,0.0800915439125483,0.014199581648434,0.0,0.0,23.152022336306366,17.47385293928061,210.35059482783487,0.0,0.0570363072299812,0.0,0.0045681259051196
CM_074-3,-116.1946675,43.6042604,3.24,6.0,12.22,,-6.41,-116.1946675,43.6042604,-60.40614035093252,75.63546886731267,934.7211373227964,1.1344997467304407,0.1774448828158706,0.0800915439125483,0.0142118346241042,0.0,0.0,22.46517684501385,17.505615369425698,210.35308364031653,0.0,0.0570896734353013,0.0,0.0045724000868964
CM_075-1,-82.927775,29.953092,21.35,7.0,5.18,,-54.1,-82.927775,29.953092000000005,-122.62110295822204,73.92567921997141,934.5846054270507,3.953626088842512,0.1736724119229103,0.2791115806071342,0.0484739813996567,0.0,0.0,19.78587454734105,17.223904183760926,210.32851089747567,0.0,0.0567875208285617,0.0,0.0158500546972204
CM_075-2,-82.927775,29.953092,21.35,7.0,5.18,,-55.85,-82.927775,29.953092000000005,-127.2090124417557,73.80010811252446,934.5745950540476,3.953626088842512,0.1732759347028939,0.2791115806071342,0.0483633200161032,0.0,0.0,23.111849537701424,17.280316054652467,210.33356296779743,0.0,0.0566835705206562,0.0,0.0158210409624763
CM_075-3,-82.927775,29.953092,21.35,7.0,5.18,,-56.1,-82.927775,29.953092000000005,-122.45567868092556,73.93305209194868,934.585227164942,3.953626088842512,0.1736126259689014,0.2791115806071342,0.0484572944475352,0.0,0.0,22.387716413091614,17.334592551079368,210.3374140061736,0.0,0.0568778656357692,0.0,0.0158752709791597
CM_076-1,-94.8625,39.76778,1.56,7.5,12.39,,-8.97,-94.8625,39.76778,-95.21428721535764,74.69059093191909,934.6452202935194,3.7718039069043394,0.1748752817985017,0.2662755977777467,0.0465650201974479,0.0,0.0,39.23191197577064,17.573781180079767,210.35844243873387,0.0,0.0551330554403617,0.0,0.0146805872946959
CM_076-2,-94.8625,39.76778,1.56,7.5,12.39,,-8.68,-94.8625,39.76778,-191.21236230183973,74.14076542207954,934.601908379664,3.7718039069043394,0.1737338292131839,0.2662755977777467,0.0462610792279574,0.0,0.0,179.46488183964323,17.41063653704104,210.3425763965988,0.0,0.0553737603240871,0.0,0.0147446811314979
CM_076-3,-94.8625,39.76778,1.56,7.5,12.39,,-9.82,-94.8625,39.76778,-159.74069282237355,73.74712612584582,934.5714363609312,3.7718039069043394,0.1725952801611091,0.2662755977777467,0.0459579113985169,0.0,0.0,120.32198911556624,17.574400580750908,210.35287511518172,0.0,0.0552196827762111,0.0,0.0147036540403331
CM_077-1,-105.658917,35.776694,0.39,6.5,10.83,,-7.12,-105.658917,35.776694,-47.2755115915913,75.97231358289375,934.7483063179392,4.891932397657476,0.1785572646949085,0.3453525834389583,0.0616652126541805,0.0,0.0,26.56326110641235,17.325631174542497,210.33891256450624,0.0,0.058399544945073,0.0,0.0201684337184405
CM_077-2,-105.658917,35.776694,0.39,6.5,10.83,,-6.18,-105.658917,35.776694,-47.24577822423922,75.97338620232111,934.7483938982856,4.891932397657476,0.1785589890886468,0.3453525834389583,0.0616658081780129,0.0,0.0,26.56298897376794,17.32622967994697,210.3389598800277,0.0,0.0583988320549423,0.0,0.0201681875199922
CM_077-3,-105.658917,35.776694,0.39,6.5,10.83,,-6.63,-105.658917,35.776694,-47.91226689722327,75.95684255609007,934.7470628005264,4.891932397657476,0.1785291564318952,0.3453525834389583,0.0616555053929329,0.0,0.0,25.95049208303793,17.323791566634277,210.33869303186523,0.0,0.0584284326050786,0.0,0.0201784101464529
CM_078-4,-75.185,39.96766,9.64,6.75,12.82,,-161.32,-75.185,39.96766,-248.1703017697755,71.53350239081767,934.3972387939262,2.649990631674224,0.1681928354414491,0.1870796724778881,0.0314654605675136,0.0,0.0,52.24984805654463,16.092303697589454,210.24473682160715,0.0,0.0544395777086117,0.0,0.0101845383675616
CM_078-5,-75.185,39.96766,9.64,6.75,12.82,,-167.81,-75.185,39.96766,-257.64522598284395,71.44321165897671,934.3903130419206,2.649990631674224,0.1679808484550687,0.1870796724778881,0.0314258021115319,0.0,0.0,53.57303525694864,16.018171599206926,210.23916364420344,0.0,0.0543325868661661,0.0,0.0101645225557987
CM_078-6,-75.185,39.96766,9.64,6.75,12.82,,-230.42,-75.185,39.96766,-260.79947802622326,71.43288762082732,934.3895285996048,2.649990631674224,0.1679570938783918,0.1870796724778881,0.0314213581131074,0.0,0.0,54.10037574169878,16.006161270842142,210.23822484675136,0.0,0.0543186964100092,0.0,0.0101619239338103
CM_079-1,-81.64963,26.72027,24.15,6.5,8.5,,-54.03,-81.64963,26.72027,-154.36494725755057,73.18480932821,934.5262017421752,4.703912666881634,0.1721802199138066,0.3320790762678397,0.0571774483805703,0.0,0.0,32.482597215152296,16.89865042264236,210.30258315437956,0.0,0.0570707350247499,0.0,0.0189519969689456
CM_079-2,-81.64963,26.72027,24.15,6.5,8.5,,-82.28,-81.64963,26.72027,-153.44509387899538,73.20151818414874,934.5274935699048,4.703912666881634,0.1722129638416612,0.3320790762678397,0.0571883219538857,0.0,0.0,32.27596672556336,16.899248983258445,210.30271434031297,0.0,0.0570581313336025,0.0,0.0189478115468317
CM_079-3,-81.64963,26.72027,24.15,6.5,8.5,,-91.47,-81.64963,26.72027,-144.2362896947882,73.39197560898228,934.5424519034624,4.703912666881634,0.1724698088747034,0.3320790762678397,0.0572736148152023,0.0,0.0,29.6518126665148,17.079945379293292,210.31721033507745,0.0,0.0568206197814649,0.0,0.018868938929995
CM_080-4,-92.590164,30.189567,15.67,6.5,2.34,,-165.39,-92.590164,30.189567,-382.0842894589792,76.48863132602905,934.8607296979652,3.4370347869954587,0.175501812683645,0.2426421190175986,0.0425841317209892,0.0,0.0,449.9700115969422,24.47428781180337,210.70167111672177,0.0,0.0522558363946344,0.0,0.012679466873831
CM_080-5,-92.590164,30.189567,15.67,6.5,2.34,,-209.54,-92.590164,30.189567,-375.33977105682254,76.56611268690828,934.8665754676146,3.4370347869954587,0.1757058538082006,0.2426421190175986,0.0426336406918181,0.0,0.0,452.6105705396022,24.457585486958735,210.7021809108363,0.0,0.0522982372824136,0.0,0.01268975511509
CM_080-6,-92.590164,30.189567,15.67,6.5,2.34,,-128.32,-92.590164,30.189567,-375.2968986231705,76.5659035549704,934.8665477797874,3.4370347869954587,0.1757059662404367,0.2426421190175986,0.0426336679726141,0.0,0.0,452.6041848264538,24.456805836241315,210.7021424719697,0.0,0.0522985365845177,0.0,0.0126898277383867
CM_081-1,-81.830278,31.669166,20.28,6.5,7.1,,-29.63,-81.830278,31.669166,-72.24522137365489,75.2787096641471,934.6922747668472,3.667697893109376,0.1765841072929019,0.2589260929414086,0.0457222329768975,0.0,0.0,25.740962440774403,17.430622304145196,210.34716242549823,0.0,0.056579925613377,0.0,0.0146500190779872
CM_081-2,-81.830278,31.669166,20.28,6.5,7.1,,-20.53,-81.830278,31.669166,-72.33727069040722,75.27377690578706,934.6918677459896,3.667697893109376,0.1765707109707768,0.2589260929414086,0.0457187643195499,0.0,0.0,25.73380882869481,17.42605612504213,210.3468322664048,0.0,0.0565772705668484,0.0,0.014649331617163
CM_081-3,-81.830278,31.669166,20.28,6.5,7.1,,-8.66,-81.830278,31.669166,-72.32941188528453,75.27414908487486,934.6918983726268,3.667697893109376,0.1765716124354185,0.2589260929414086,0.0457189977322675,0.0,0.0,25.73587197100845,17.42626670028077,210.346846483622,0.0,0.0565773097528805,0.0,0.0146493417634492
CM_082-1,-81.606667,31.426667,20.26,6.5,6.64,,-124.31,-81.606667,31.426667,-144.12482238150344,73.37806929918324,934.540984293368,3.6673065745037583,0.1723115617162916,0.2588984672752276,0.0446111992221486,0.0,0.0,19.0264680432638,16.96728672114321,210.30994581777227,0.0,0.0558183891812062,0.0,0.0144512954047864
CM_082-2,-81.606667,31.426667,20.26,6.5,6.64,,-95.54,-81.606667,31.426667,-144.08337341311395,73.38019724066143,934.5411434842426,3.6673065745037583,0.1722937397659466,0.2588984672752276,0.0446065851465204,0.0,0.0,19.97916993425337,16.962980382450763,210.3096374062963,0.0,0.0557496102739969,0.0,0.014433488651129
CM_082-3,-81.606667,31.426667,20.26,6.5,6.64,,-93.27,-81.606667,31.426667,-146.72668384500153,73.32181732349369,934.536535113518,3.6673065745037583,0.172128126221803,0.2588984672752276,0.0445637080537816,0.0,0.0,19.240274431478053,16.96019771894318,210.3095422933063,0.0,0.0556294964430322,0.0,0.0144023913643937
CM_083-1,-98.190709,28.461375,31.07,8.0,7.8,,-45.43,-98.190709,28.461375,-162.02602528614676,73.21048250409648,934.5284127611924,4.108640320839809,0.1715789820126648,0.2900550199555006,0.0497673450516279,0.0,0.0,57.8505704374587,17.34824461368661,210.33819918990392,0.0,0.0545827887517726,0.0,0.0158320118806222
CM_083-2,-98.190709,28.461375,31.07,8.0,7.8,,-42.42,-98.190709,28.461375,-163.3114402271565,73.20114618545685,934.5277375340108,4.108640320839809,0.1715317616096976,0.2900550199555006,0.0497536485367029,0.0,0.0,59.22549903196625,17.384335595204906,210.3409018873994,0.0,0.0545600259649438,0.0,0.0158254094200344
CM_083-3,-98.190709,28.461375,31.07,8.0,7.8,,-53.32,-98.190709,28.461375,-162.2307630250353,73.2073705803016,934.5281719608316,4.108640320839809,0.1715687067375329,0.2900550199555006,0.0497643646564945,0.0,0.0,57.794004407525634,17.35209142882294,210.33850178569355,0.0,0.0545817187009045,0.0,0.0158317015069963
CM_084-1,-105.751041,39.844312,0.61,6.5,9.59,,-11.39,-105.751041,39.844312,-46.39876424165073,76.02732521110705,934.7530200845932,5.864873487681288,0.1786887383890432,0.414038675490136,0.0739840485676028,0.0,0.0,25.68625035689369,17.413727086657765,210.3449971289225,0.0,0.0586201340739578,0.0,0.0242710026690356
CM_084-2,-105.751041,39.844312,0.61,6.5,9.59,,-11.61,-105.751041,39.844312,-46.38273823291829,76.02914901940046,934.753173514336,5.864873487681288,0.1786846505411049,0.414038675490136,0.0739823560404568,0.0,0.0,25.72775908245668,17.423160819570093,210.3457531915828,0.0,0.0586089402772319,0.0,0.0242663680042656
CM_084-3,-105.751041,39.844312,0.61,6.5,9.59,,-12.07,-105.751041,39.844312,-47.56036583679348,75.99613665903169,934.7504988645372,5.864873487681288,0.1786163685502251,0.414038675490136,0.0739540846553931,0.0,0.0,25.03471052801113,17.4092252308319,210.34455063178757,0.0,0.0586102763215212,0.0,0.0242669211782734
CM_085-1,-78.782094,35.8365411,12.32,6.0,10.41,,-21.52,-78.782094,35.8365411,-71.17549032984259,75.27482331028327,934.6921974305528,0.6085201207002826,0.1766845484883015,0.0429593008805809,0.0075902446794584,0.0,0.0,29.13809982601765,17.40625975654878,210.34398147821875,0.0,0.0572254872375241,0.0,0.0024583669242746
CM_085-2,-78.782094,35.8365411,12.32,6.0,10.41,,-65.41,-78.782094,35.8365411,-71.19773577005427,75.27427558133368,934.6921525166478,0.6085201207002826,0.1766816648011021,0.0429593008805809,0.0075901207982724,0.0,0.0,29.068405613639207,17.40566115972766,210.3439359094089,0.0,0.0572153121148179,0.0,0.0024579298081168
CM_085-3,-78.782094,35.8365411,12.32,6.0,10.41,,-22.17,-78.782094,35.8365411,-71.30956920703603,75.27516819161352,934.6922803866596,0.6085201207002826,0.1766737699690037,0.0429593008805809,0.0075897816418049,0.0,0.0,29.46707252194897,17.41916579620471,210.3447774150608,0.0,0.0572345576343475,0.0,0.0024587565821808
CM_086-4,-121.433908,38.257823,21.46,6.5,7.58,,-655.72,-121.433908,38.257823,-688.4017488749622,78.36065987429896,934.9565874193372,5.045818414636911,0.1821742726136239,0.356216374922346,0.0648934589945403,0.0,0.0,187.7166902874029,17.957975548456083,210.3369491669145,0.0,0.050880885481091,0.0,0.0181246045789132
CM_086-5,-121.433908,38.257823,21.46,6.5,7.58,,-694.32,-121.433908,38.257823,-689.9690397221597,78.39958844198485,934.9598462676722,5.045818414636911,0.1822793300229289,0.356216374922346,0.0649308821640416,0.0,0.0,187.36676305883685,17.95822331295972,210.3369932410688,0.0,0.0509392914874972,0.0,0.018145409754789
CM_086-6,-121.433908,38.257823,21.46,6.5,7.58,,-669.87,-121.433908,38.257823,-527.8586780814677,75.46121911087027,934.7216132985714,5.045818414636911,0.1750349718524381,0.356216374922346,0.0623503231579103,0.0,0.0,262.0936186085786,18.536966392537277,210.3695551086964,0.0,0.0512616928924721,0.0,0.018260254414539
CM_087-4,-121.166009,37.580748,23.48,7.0,7.29,,-29.64,-121.166009,37.580748,-206.4263461809272,72.39096096009044,934.4641572000728,6.612073664279828,0.1696237495499436,0.4667882824671087,0.0791783787180491,0.0,0.0,72.74735906613026,17.05281583085851,210.31607199135763,0.0,0.0537005246399413,0.0,0.0250667756642608
