Sample_ID,Sample_Longitude_obs,Sample_Latitude_obs,Mean_Temp_Deg_C,pH,Mean_DO_mg_per_L,Mean_DO_percent_saturation,Normalized_Respiration_Rate_mg_DO_per_H_per_L_sediment_obs,Sample_Longitude_pre_avg,Sample_Latitude_pre_avg,Normalized_Respiration_Rate_mg_DO_per_H_per_L_sediment_pre_avg,mean.error,predict.error,pca.dist,mean.error.scaled,pca.dist.scaled,combined.metric
SSS020-2,-121.0983,46.9891,18.79,8.29,9.02,,-33.18,-121.0983,46.9891,-476.33049097207424,87.47582415546839,936.0844567678164,2.0409075142214568,0.2044971573717589,0.1440806260801713,0.0294640784657383
SSS020-3,-121.0983,46.9891,18.79,8.29,9.02,,-88.98,-121.0983,46.9891,-552.2268168201895,91.44515542362454,936.606877742788,2.0409075142214568,0.2138228202138133,0.1440806260801713,0.0308077258066341
SSS021-1,-121.1082,47.3543,14.94,7.69,9.46,,-5.01,-121.10819999999998,47.3543,-65.85078685592096,75.51988625519861,934.7118170680212,2.428514473822352,0.1769668281706986,0.1714442635910227,0.0303399475357644
SSS021-2,-121.1082,47.3543,14.94,7.69,9.46,,-11.46,-121.10819999999998,47.3543,-70.12319027395333,75.3942238827108,934.701683921141,2.428514473822352,0.1766367317129512,0.1714442635910227,0.0302833543916519
SSS021-3,-121.1082,47.3543,14.94,7.69,9.46,,-14.33,-121.10819999999998,47.3543,-64.98587920790064,75.54712265775008,934.7140231214532,2.428514473822352,0.1770375625668179,0.1714442635910227,0.0303520745422176
SSS022-1,-121.1073,47.4636,14.6,7.85,9.61,,-3.26,-121.10729999999998,47.4636,-61.86306745547743,75.69089387417333,934.7258448214764,6.910655851194446,0.1773862466176862,0.4878670957534891,0.0865409129639827
SSS022-2,-121.1073,47.4636,14.6,7.85,9.61,,-3.53,-121.10729999999998,47.4636,-62.373317361034495,75.67276779206038,934.7243695871554,6.910655851194446,0.1773402363922784,0.4878670957534891,0.086518466088938
SSS022-3,-121.1073,47.4636,14.6,7.85,9.61,,-2.66,-121.10729999999998,47.4636,-65.02559499493734,75.56822319992793,934.7157413568518,6.910655851194446,0.1770935733387565,0.4878670957534891,0.0863981273013866
SSS023-1,-120.6423,46.8986,13.77,7.55,6.32,,-2936.54,-120.6423,46.8986,-1889.4846196024675,166.72353811864926,948.3480446368476,1.8102353142041523,0.3696838094215343,0.1277960101599531,0.0472441158648045
SSS023-2,-120.6423,46.8986,13.77,7.55,6.32,,-3235.01,-120.6423,46.8986,-1968.4789425222284,170.28705755462715,949.1392639080084,1.8102353142041523,0.3804583696617483,0.1277960101599531,0.0486210616747319
SSS023-3,-120.6423,46.8986,13.77,7.55,6.32,,-1691.56,-120.6423,46.8986,-2445.918323914992,206.27962233617035,955.9674568886724,1.8102353142041523,0.4780612110732294,0.1277960101599531,0.0610943153873938
SSS024-1,-120.7125,46.8331,17.71,7.9,9.08,,-1740.84,-120.7125,46.8331,-1937.4211114491336,161.86574282891362,946.1904393481542,1.0515024501468324,0.3667090092295457,0.0742322375150756,0.0272216302720456
SSS024-2,-120.7125,46.8331,17.71,7.9,9.08,,-2084.19,-120.7125,46.8331,-2037.1126398613324,171.48245637552597,949.3953739295184,1.0515024501468324,0.378568724148013,0.0742322375150756,0.0281020034467344
SSS024-3,-120.7125,46.8331,17.71,7.9,9.08,,-1713.76,-120.7125,46.8331,-1937.4211114491336,161.86574282891362,946.1904393481542,1.0515024501468324,0.3667090092295457,0.0742322375150756,0.0272216302720456
SSS025-1,-120.1377,46.2752,18.24,7.5,6.58,,-3555.34,-120.1377,46.2752,-3429.72821778964,293.76256341139936,980.8830189888369,4.417667744532429,0.6855086409360196,0.3118712288583131,0.2137904222417085
SSS025-2,-120.1377,46.2752,18.24,7.5,6.58,,-3631.26,-120.1377,46.2752,-3429.72821778964,293.76256341139936,980.8830189888369,4.417667744532429,0.6855086409360196,0.3118712288583131,0.2137904222417085
SSS025-3,-120.1377,46.2752,18.24,7.5,6.58,,-3685.4,-120.1377,46.2752,-3217.897419034859,277.89712958840687,976.2911052029144,4.417667744532429,0.6368907532128218,0.3118712288583131,0.1986279018529793
SSS026-1,-120.1991,46.3147,20.46,8.83,12.89,,-3114.61,-120.1991,46.3147,-1736.034018050263,155.2662072394685,945.9582693168198,3.5583104615185333,0.3394970939012883,0.2512037392732059,0.0852829394603903
SSS026-2,-120.1991,46.3147,20.46,8.83,12.89,,-3019.19,-120.1991,46.3147,-1843.0853798620487,163.0596044658462,947.5386124144244,3.5583104615185333,0.3589623479691931,0.2512037392732059,0.0901726840681509
SSS026-3,-120.1991,46.3147,20.46,8.83,12.89,,-2328.29,-120.1991,46.3147,-1907.5318021605449,165.8569395997079,948.4670448128812,3.5583104615185333,0.3701534251083746,0.2512037392732059,0.0929839244920082
SSS027-1,-120.4197,46.2354,23.53,8.28,9.37,,-16.97,-120.4197,46.2354,-241.44905566196172,72.52626753303609,934.475363855328,2.0726250021835506,0.1697508041487752,0.1463197650374366,0.0248378977779646
SSS027-2,-120.4197,46.2354,23.53,8.28,9.37,,-17.58,-120.4197,46.2354,-229.30825367751916,72.50961820826416,934.4738950149616,2.0726250021835506,0.1697074464485104,0.1463197650374366,0.0248315536894493
SSS027-3,-120.4197,46.2354,23.53,8.28,9.37,,-19.64,-120.4197,46.2354,-227.02970459072745,72.49331795099306,934.4725226939316,2.0726250021835506,0.1696869599111825,0.1463197650374366,0.0248285561041211
SSS028-1,-120.8717,46.2902,15.5,7.69,8.41,,-22.3,-120.8717,46.2902,-78.40491376471294,75.01027398719454,934.6703636744188,2.6201606682613363,0.1761342124025275,0.1849737858688533,0.0325802120891242
SSS028-2,-120.8717,46.2902,15.5,7.69,8.41,,-15.57,-120.8717,46.2902,-96.18050262296106,74.50118735327963,934.6297043875596,2.6201606682613363,0.1749294288303732,0.1849737858688533,0.0323573587106302
SSS028-3,-120.8717,46.2902,15.5,7.69,8.41,,-15.99,-120.8717,46.2902,-84.44198859283095,74.874332099277,934.6596226083184,2.6201606682613363,0.1759693231209023,0.1849737858688533,0.0325497118944528
SSS029-1,-120.7891,46.3111,18.19,8.03,9.15,,-42.7,-120.7891,46.3111,-173.6354433535992,72.87558106928626,934.5017593824334,1.1990967536677364,0.1709536375554743,0.0846518569779746,0.0144715428762104
SSS029-2,-120.7891,46.3111,18.19,8.03,9.15,,-29.32,-120.7891,46.3111,-178.4480277703434,72.7747048699292,934.4938328957372,1.1990967536677364,0.1707394379255906,0.0846518569779746,0.0144534104797768
SSS029-3,-120.7891,46.3111,18.19,8.03,9.15,,-49.18,-120.7891,46.3111,-179.03104932696448,72.76804080643868,934.4933121846674,1.1990967536677364,0.1707036653772914,0.0846518569779746,0.0144503822671344
SSS030-1,-120.6704,46.3656,19.71,8.41,11.0,,-13.59,-120.6704,46.3656,-520.4311886714975,79.67838647946328,935.2671319765902,3.5652791178381227,0.1801950249580103,0.2516957009904653,0.0453543131218007
SSS030-2,-120.6704,46.3656,19.71,8.41,11.0,,-8.92,-120.6704,46.3656,-333.78618032108875,72.37568360391359,934.4631602262576,3.5652791178381227,0.1692383626297759,0.2516957009904653,0.04259656831658
SSS030-3,-120.6704,46.3656,19.71,8.41,11.0,,-13.78,-120.6704,46.3656,-336.4372410360974,72.44142544785822,934.4683764372704,3.5652791178381227,0.1693608999251668,0.2516957009904653,0.0426274104270408
SSS031-1,-121.094,46.6674,9.51,8.05,10.38,,-5.72,-121.094,46.6674,-60.32736973553843,75.6802087253077,934.7247724334732,1.7416545454497048,0.1773778001325858,0.1229544580414243,0.0218093912838821
SSS031-2,-121.094,46.6674,9.51,8.05,10.38,,-2.31,-121.094,46.6674,-59.40631399983086,75.70507693474097,934.7267843408506,1.7416545454497048,0.1774497751807007,0.1229544580414243,0.0218182409369155
SSS031-3,-121.094,46.6674,9.51,8.05,10.38,,-4.84,-121.094,46.6674,-56.33251501503169,75.80248030485988,934.7346986904284,1.7416545454497048,0.1776881841990433,0.1229544580414243,0.0218475543885581
SSS032-1,-121.2901,46.6399,5.82,7.46,11.22,,-3.76,-121.29009999999998,46.6399,-53.28275738450009,75.87210733460311,934.7402420269289,3.783556988258778,0.1780340107284133,0.2671053224507751,0.0475538318428175
SSS032-2,-121.2901,46.6399,5.82,7.46,11.22,,-3.7,-121.29009999999998,46.6399,-53.28275738450009,75.87210733460311,934.7402420269289,3.783556988258778,0.1780340107284133,0.2671053224507751,0.0475538318428175
SSS032-3,-121.2901,46.6399,5.82,7.46,11.22,,-3.26,-121.29009999999998,46.6399,-53.28275738450009,75.87210733460311,934.7402420269289,3.783556988258778,0.1780340107284133,0.2671053224507751,0.0475538318428175
SSS033-1,-121.2631,46.6382,12.1,7.5,10.18,,-5.14,-121.26309999999998,46.6382,-59.007841096062734,75.6982746418401,934.7262860910728,1.5494337293523672,0.1774697561452136,0.1093843695705066,0.0194124173937757
SSS033-2,-121.2631,46.6382,12.1,7.5,10.18,,-6.74,-121.26309999999998,46.6382,-56.64993377715903,75.7767899795123,934.7326369444376,1.5494337293523672,0.1776438316560702,0.1093843695705066,0.0194314585337884
SSS033-3,-121.2631,46.6382,12.1,7.5,10.18,,-5.02,-121.26309999999998,46.6382,-58.37615559656397,75.72103465540265,934.728138569779,1.5494337293523672,0.177519777306462,0.1093843695705066,0.019417888926964
SSS034-1,-121.0977,47.3966,15.09,7.6,9.78,,-4.3,-121.0977,47.3966,-60.23860729829456,75.71815206704417,934.7279517574614,2.927109550078247,0.1773789245866273,0.2066432572969399,0.0366541587524089
SSS034-2,-121.0977,47.3966,15.09,7.6,9.78,,-4.1,-121.0977,47.3966,-60.25043624331922,75.7181351572389,934.7279508636482,2.927109550078247,0.1773781555905255,0.2066432572969399,0.0366539998445495
SSS034-3,-121.0977,47.3966,15.09,7.6,9.78,,-4.02,-121.0977,47.3966,-60.29323698494117,75.71298645986914,934.7275216235053,2.927109550078247,0.1773710057685066,0.2066432572969399,0.0366525223820384
SSS035-1,-121.104,47.3956,19.35,7.26,8.68,,-5.28,-121.104,47.3956,-61.75555320209903,75.6689913533335,934.7239681712812,3.0707647192634537,0.1772574237248506,0.2167847882441436,0.0384267130668941
SSS035-2,-121.104,47.3956,19.35,7.26,8.68,,-4.86,-121.104,47.3956,-62.01097165038563,75.6556187034768,934.722853896366,3.0707647192634537,0.1772325766757132,0.2167847882441436,0.0384213266046084
SSS035-3,-121.104,47.3956,19.35,7.26,8.68,,-4.03,-121.104,47.3956,-61.72912161430037,75.66754863105831,934.7238394265304,3.0707647192634537,0.1772580397877394,0.2167847882441436,0.038426846619957
SSS036-1,-120.7743,46.8674,16.69,7.74,8.6,,-44.74,-120.7743,46.8674,-236.05279105829177,73.16554913399513,934.5244419053286,1.086205801369222,0.1713672820090326,0.0766821675272689,0.0131408146277093
SSS036-2,-120.7743,46.8674,16.69,7.74,8.6,,-47.31,-120.7743,46.8674,-279.42582703935955,74.32866204404722,934.6276668770264,1.086205801369222,0.1725541251482309,0.0766821675272689,0.0132318243321379
SSS036-3,-120.7743,46.8674,16.69,7.74,8.6,,-54.98,-120.7743,46.8674,-227.38824873393887,73.28030112835611,934.533231981249,1.086205801369222,0.1714874557166638,0.0766821675272689,0.0131500298080902
SSS037-1,-120.6496,46.0168,14.2,7.84,9.71,,-13.97,-120.6496,46.0168,-84.68933751413255,74.8746080819495,934.6596158594637,3.4651638340299784,0.1756447900276324,0.2446279271345911,0.0429676208964501
SSS037-2,-120.6496,46.0168,14.2,7.84,9.71,,-19.99,-120.6496,46.0168,-84.68933751413255,74.8746080819495,934.6596158594637,3.4651638340299784,0.1756447900276324,0.2446279271345911,0.0429676208964501
SSS037-3,-120.6496,46.0168,14.2,7.84,9.71,,-10.77,-120.6496,46.0168,-84.96503672744358,74.86670650033922,934.6589847409678,3.4651638340299784,0.1756246990991732,0.2446279271345911,0.042962706094267
SSS038-1,-120.6364,46.029,15.2,7.27,5.45,,-9.63,-120.6364,46.029,-68.46507121503878,75.35941636349449,934.6989112996569,3.773867576222568,0.1769298098094317,0.2664212853041637,0.04713786733805
SSS038-2,-120.6364,46.029,15.2,7.27,5.45,,-11.29,-120.6364,46.029,-69.19634121731181,75.33178724039428,934.69673349277,3.773867576222568,0.1768157239134021,0.2664212853041637,0.0471074724269947
SSS038-3,-120.6364,46.029,15.2,7.27,5.45,,-14.81,-120.6364,46.029,-80.14265780622208,75.08368689220025,934.6770006787858,3.773867576222568,0.1765296895972659,0.2664212853041637,0.0470312667968486
SSS039-1,-120.6115,46.0284,18.3,7.84,9.35,,-8.47,-120.6115,46.0284,-80.70498785243146,75.037985636124,934.672941091351,2.7938157601797493,0.1761021647594366,0.1972332019331619,0.0347331938228648
SSS039-2,-120.6115,46.0284,18.3,7.84,9.35,,-10.57,-120.6115,46.0284,-80.70498785243146,75.037985636124,934.672941091351,2.7938157601797493,0.1761021647594366,0.1972332019331619,0.0347331938228648
SSS039-3,-120.6115,46.0284,18.3,7.84,9.35,,-7.19,-120.6115,46.0284,-81.55544025612419,75.01514867103383,934.6711201881142,2.7938157601797493,0.1760352293369132,0.1972332019331619,0.0347199919351578
SSS040-1,-120.9404,46.6833,11.9,7.42,10.28,,-8.88,-120.9404,46.6833,-64.82881660912594,75.51589560515482,934.711367417759,1.6960839265729366,0.1770298359412423,0.1197373385723285,0.0211970814035002
SSS040-2,-120.9404,46.6833,11.9,7.42,10.28,,-6.06,-120.9404,46.6833,-64.82881660912594,75.51589560515482,934.711367417759,1.6960839265729366,0.1770298359412423,0.1197373385723285,0.0211970814035002
SSS040-3,-120.9404,46.6833,11.9,7.42,10.28,,-5.3,-120.9404,46.6833,-68.81316669600797,75.395400607805,934.7016461387868,1.6960839265729366,0.1767386243642368,0.1197373385723285,0.0211622125043081
SSS041-1,-120.8135,46.7239,13.86,7.43,10.46,,-13.24,-120.8135,46.7239,-122.99445732066474,73.995638022259,934.5899739353767,1.057187154680466,0.173173611527535,0.0746335569195951,0.012924562592912
SSS041-2,-120.8135,46.7239,13.86,7.43,10.46,,-16.21,-120.8135,46.7239,-123.83344515631524,74.06831106325316,934.596134112108,1.057187154680466,0.1731765032152596,0.0746335569195951,0.0129247784098524
SSS041-3,-120.8135,46.7239,13.86,7.43,10.46,,-9.74,-120.8135,46.7239,-123.83344515631524,74.06831106325316,934.596134112108,1.057187154680466,0.1731765032152596,0.0746335569195951,0.0129247784098524
SSS042-1,-120.8041,46.7298,15.94,8.09,9.99,,-4.78,-120.80410000000002,46.7298,-141.81490839962822,73.77634169567008,934.5734574136436,1.229842171384611,0.1724207217722443,0.0868223713216554,0.0149699759292576
SSS042-2,-120.8041,46.7298,15.94,8.09,9.99,,-5.63,-120.80410000000002,46.7298,-125.70935341399422,74.12206175906044,934.6007789426084,1.229842171384611,0.1731552942138117,0.0868223713216554,0.015033753250542
SSS042-3,-120.8041,46.7298,15.94,8.09,9.99,,-3.73,-120.80410000000002,46.7298,-125.70935341399422,74.12206175906044,934.6007789426084,1.229842171384611,0.1731552942138117,0.0868223713216554,0.015033753250542
SSS043-1,-121.2466,46.9006,16.25,6.92,8.83,,-6.86,-121.2466,46.9006,-60.00509592227717,75.6902092478909,934.725510785352,3.5121401592705666,0.1774224209869398,0.2479442843455114,0.0439908751984548
SSS043-2,-121.2466,46.9006,16.25,6.92,8.83,,-7.5,-121.2466,46.9006,-60.02774504844858,75.69090181825658,934.7255763877248,3.5121401592705666,0.177424128489274,0.2479442843455114,0.043991298563899
SSS043-3,-121.2466,46.9006,16.25,6.92,8.83,,-4.79,-121.2466,46.9006,-60.19592403494926,75.68057279650972,934.7247110886232,3.5121401592705666,0.1774032226518256,0.2479442843455114,0.0439861150809943
SSS044-1,-121.158,46.9754,17.03,7.41,9.29,,-8.09,-121.158,46.9754,-62.2526730628538,75.62387806348518,934.7201613178706,2.8518045784152,0.1772377085984603,0.2013270009802981,0.0356827363327479
SSS044-2,-121.158,46.9754,17.03,7.41,9.29,,-7.1,-121.158,46.9754,-62.94054856231539,75.6098092748829,934.7190654770887,2.8518045784152,0.1772167839064775,0.2013270009802981,0.0356785236272646
SSS044-3,-121.158,46.9754,17.03,7.41,9.29,,-6.14,-121.158,46.9754,-64.74048698696814,75.53757118795058,934.7131224293512,2.8518045784152,0.1770439386986772,0.2013270009802981,0.0356437252199443
SSS045-1,-121.1579,46.976,14.91,7.61,9.91,,-6.33,-121.1579,46.976,-62.75071808456913,75.60566574907673,934.7186839012676,2.823947834969556,0.1772141518684792,0.1993604165034243,0.035329487126801
SSS045-2,-121.1579,46.976,14.91,7.61,9.91,,-8.59,-121.1579,46.976,-62.64211750254672,75.60869016407,934.718927526223,2.823947834969556,0.1772228695507439,0.1993604165034243,0.0353312250875682
SSS045-3,-121.1579,46.976,14.91,7.61,9.91,,-6.95,-121.1579,46.976,-62.75071808456913,75.60566574907673,934.7186839012676,2.823947834969556,0.1772141518684792,0.1993604165034243,0.035329487126801
SSS046-1,-120.8346,47.1683,17.61,6.94,9.11,,-20.56,-120.8346,47.1683,-130.2611390328397,73.92789813702424,934.584784267786,0.6676969831654999,0.1732516170944616,0.047136971516823,0.0081665565402251
SSS046-2,-120.8346,47.1683,17.61,6.94,9.11,,-49.41,-120.8346,47.1683,-91.5154426785666,74.72839325538472,934.6480302174652,0.6676969831654999,0.1753329477915374,0.047136971516823,0.0082646641660102
SSS046-3,-120.8346,47.1683,17.61,6.94,9.11,,-23.47,-120.8346,47.1683,-100.08195385439572,74.46356004761296,934.6267033247462,0.6676969831654999,0.1747672816127752,0.047136971516823,0.0082380003754539
SSS047-1,-120.9213,47.1857,13.78,7.55,9.82,,-55.84,-120.9213,47.1857,-151.82845717827357,73.25757299499311,934.5314384462154,2.254709620133876,0.1716833504273947,0.1591742748920193,0.0273275728153129
SSS047-2,-120.9213,47.1857,13.78,7.55,9.82,,-139.47,-120.9213,47.1857,-151.82845717827357,73.25757299499311,934.5314384462154,2.254709620133876,0.1716833504273947,0.1591742748920193,0.0273275728153129
SSS047-3,-120.9213,47.1857,13.78,7.55,9.82,,-57.78,-120.9213,47.1857,-147.1863303572414,73.35064238535729,934.538639170965,2.254709620133876,0.1717451221402844,0.1591742748920193,0.027337405282921
SSS048-1,-120.7334,47.0822,21.68,7.58,8.86,,-10.77,-120.7334,47.0822,-133.95566051917595,73.8072152634144,934.5754031798402,1.5708051958039204,0.1726231717424156,0.1108931171473245,0.0191427216063743
SSS048-2,-120.7334,47.0822,21.68,7.58,8.86,,-10.1,-120.7334,47.0822,-135.0045385037111,73.74371692593608,934.5701582279532,1.5708051958039204,0.1724874938653748,0.1108931171473245,0.0191276758636613
SSS048-3,-120.7334,47.0822,21.68,7.58,8.86,,-8.33,-120.7334,47.0822,-123.39057150578968,73.99864312008637,934.5903072906292,1.5708051958039204,0.1732241414127977,0.1108931171473245,0.019209365006434
S19S_0019-D,-84.278999,35.9563807,18.3,8.0,11.46,,-4.6,-84.278999,35.9563807,-103.55440024034316,74.85204934904506,934.6587526533464,1.2274285465282313,0.1750026028471067,0.0866519782107444,0.0151643217287309
S19S_0019-M,-84.2789099,35.956601,18.3,8.0,11.46,,-36.16,-84.2789099,35.956601,-173.41726665735402,77.40648101315905,934.8944400011318,1.2274285465282313,0.1836528098064758,0.0866519782107444,0.0159138792736927
S19S_0019-U,-84.2786976,35.9572803,18.3,8.0,11.46,,-11.18,-84.2786976,35.9572803,-104.83868010442004,75.00021441262737,934.6707545001042,1.2274285465282313,0.175421606359574,0.0866519782107444,0.0152006292119635
S19S_0006-D,-76.717163,39.311369,25.7,7.5,,,-1575.97,-76.717163,39.311369,-357.52357769032005,80.37573707077381,935.2139597267494,0.8093170752423365,0.1888646034080286,0.0571348334433326,0.0107907476590587
S19S_0006-M,-76.717316,39.31162,25.7,7.5,,,-3.28,-76.717316,39.31162,-350.36729033144763,80.14771420636633,935.1942230149032,0.8093170752423365,0.1875807940070334,0.0571348334433326,0.0107173974227599
S19S_0006-U,-76.717476,39.311813,25.7,7.5,,,-47.48,-76.717476,39.311813,-328.6701995307112,78.22601087016844,934.9829506197442,0.8093170752423365,0.1839090698912782,0.0571348334433326,0.0105076140769563
S19S_0007-D,-119.195598,37.05255,11.2,6.5,,,-10.36,-119.195598,37.05255,-59.67249607895659,75.62796792651798,934.7205403782948,2.7897478403862443,0.1774403901919812,0.1969460216339038,0.0349461789254782
S19S_0007-U,-119.195359,37.05229,11.2,6.5,,,-16.41,-119.195359,37.05229,-58.0437731369751,75.68173519029867,934.7248968042732,2.7897478403862443,0.1775648070664957,0.1969460216339038,0.034970682333938
S19S_0008-D,-119.027785,36.961112,12.6,6.5,4.62,,-7.46,-119.027785,36.961112,-57.14483397462625,75.71634578280333,934.7280422585756,8.214588337477513,0.1776885105727786,0.579919973054794,0.1030451162635122
S19S_0008-M,-119.028281,36.961369,12.6,6.5,4.62,,-10.64,-119.02828100000002,36.961369,-164.5700461826467,77.2408677622399,934.8746960092492,8.214588337477513,0.1831995654222838,0.579919973054794,0.1062410870433407
S19S_0008-U,-119.028254,36.961273,12.6,6.5,4.62,,-15.32,-119.02825400000002,36.961273,-169.10135185868452,77.13133584531894,934.8661171268602,8.214588337477513,0.1829434918662939,0.579919973054794,0.106092584873651
S19S_0009-D,-108.3983,42.9877,25.6,8.0,,,-37.43,-108.39830000000002,42.9877,-361.0679946802264,74.1584910206989,934.6066191308022,2.822500549105727,0.1748497579203698,0.1992582434005647,0.0348402556222268
S19S_0009-M,-108.3983,42.9876,25.6,8.0,,,-35.0,-108.39830000000002,42.9876,-361.2612021382098,74.16270022762089,934.6069693281212,2.822500549105727,0.1748608162289334,0.1992582434005647,0.0348424590813661
S19S_0009-U,-108.3982,42.9875,25.6,8.0,,,-22.83,-108.3982,42.9875,-370.494063407952,74.30218352466137,934.6187532574216,2.822500549105727,0.1752355969233667,0.1992582434005647,0.0349171372241994
S19S_0010-D,-81.840062,31.667875,30.0,6.7,,,-1.72,-81.840062,31.667875,-68.7727461252483,75.46483185622458,934.7076954686772,4.07054260378745,0.1768980933479109,0.2873654600970162,0.0508344019852072
S19S_0010-M,-81.839976,31.667835,30.0,6.7,,,-3.09,-81.839976,31.667835000000004,-69.99495175654391,75.41064551188592,934.703216416687,4.07054260378745,0.1767681809941311,0.2873654600970162,0.050797069661891
S19S_0010-U,-81.8403,31.667905,30.0,6.7,,,-21.96,-81.8403,31.667905,-68.7727461252483,75.46483185622458,934.7076954686772,4.07054260378745,0.1768980933479109,0.2873654600970162,0.0508344019852072
S19S_0011-D,-83.437674,33.955686,24.0,6.7,,,-240.66,-83.437674,33.955686,-266.2077581323465,72.2716320999436,934.4544447386633,2.08113020341202,0.1700201177186253,0.1469202012205545,0.0249793899067627
S19S_0011-M,-83.438589,33.957827,24.0,6.7,,,-2420.08,-83.438589,33.957827,-302.4487490649784,73.06005847247336,934.5192607481168,2.08113020341202,0.1717680074084852,0.1469202012205545,0.0252361902117083
S19S_0011-U,-83.437673,33.95569,24.0,6.7,,,-17.53,-83.437673,33.95569,-284.4154374934851,72.22866922679572,934.4511658400831,2.08113020341202,0.169811224539553,0.1469202012205545,0.0249486992788598
S19S_0015-D,-84.439009,31.184396,28.2,7.0,6.87,,-12.16,-84.439009,31.184396,-78.68755553399987,75.13301742373373,934.6808356274952,4.045883390591036,0.176285762581156,0.2856246095924116,0.0503515521139432
S19S_0015-M,-84.437802,31.184508,28.2,7.0,6.87,,-1.38,-84.437802,31.184508,-79.43672809727492,75.0999207750001,934.6780953243648,4.045883390591036,0.1762099332177671,0.2856246095924116,0.0503298933816296
S19S_0015-U,-84.437254,31.185895,28.2,7.0,6.87,,-9.4,-84.437254,31.185895,-82.1747276371181,74.99764218612725,934.6697459438792,4.045883390591036,0.175972866477784,0.2856246095924116,0.0502621812865746
S19S_0018-D,-83.504941,35.6922935,18.3,6.5,9.8,,-4.62,-83.504941,35.6922935,-54.208454997999546,75.87486834386901,934.7407091914152,3.979276652778025,0.1779096537857847,0.2809224168578635,0.0499788099238483
S19S_0018-M,-83.5044488,35.692083,18.3,6.5,9.8,,-1.45,-83.5044488,35.692083,-54.31295380579816,75.87254621776982,934.740520694411,3.979276652778025,0.1779030468606627,0.2809224168578635,0.049976953890475
S19S_0018-U,-83.5041467,35.6918387,18.3,6.5,9.8,,-8.99,-83.5041467,35.6918387,-54.27995329502424,75.87253504926527,934.7405335446896,3.979276652778025,0.1779038240068696,0.2809224168578635,0.0499771722082657
S19S_0022-D,-87.40811,32.96161,22.3,7.0,7.45,,-0.77,-87.40811,32.96161,-50.32261651082217,75.99517055935888,934.7504182055352,0.9972475059458696,0.1780765685001901,0.0704020363550777,0.0125369530495378
S19S_0022-M,-87.40821,32.96156,22.3,7.0,7.45,,-0.87,-87.40821,32.96156,-49.99127769944373,76.01018320494416,934.7516643147474,0.9972475059458696,0.1781112518613863,0.0704020363550777,0.0125393948287936
S19S_0022-U,-87.40828,32.96142,22.3,7.0,7.45,,-0.37,-87.40828,32.96142,-49.84817917209547,76.02093763697133,934.7525268370568,0.9972475059458696,0.1781370047556827,0.0704020363550777,0.0125412078849941
S19S_0026-D,-105.54327,40.03489,9.5,6.0,8.25,,-17.98,-105.54327,40.03489,-48.41482752084353,75.9627521620254,934.747766725622,5.869861461501938,0.1784374747394879,0.4143908082477171,0.073942849378978
S19S_0026-M,-105.54371,40.03496,9.5,6.0,8.25,,-3.11,-105.54371,40.03496,-46.8222294540714,76.01279032308089,934.7518479592076,5.869861461501938,0.1785590752652835,0.4143908082477171,0.0739932395191457
S19S_0026-U,-105.54393,40.03497,9.5,6.0,8.25,,-5.64,-105.54393,40.03497,-47.47421610444465,75.9893387896071,934.7499439479474,5.869861461501938,0.1785301460484884,0.4143908082477171,0.0739812515176161
S19S_0029-D,-111.80126,40.78319,12.0,7.5,9.72,,-79.25,-111.80126,40.78319,-117.4928269200016,74.07788942959755,934.5965299660148,3.2958831013865235,0.1738517318350126,0.2326773248791611,0.04045135588898
S19S_0029-M,-111.79582,40.78466,12.0,7.5,9.72,,-110.45,-111.79582,40.78466,-117.48677177159011,74.07849344653309,934.5965792764252,3.2958831013865235,0.1738510604312291,0.2326773248791611,0.0404511996685437
S19S_0029-U,-111.79547,40.78464,12.0,7.5,9.72,,-10.71,-111.79547,40.78464,-119.15578444532667,74.03883462033083,934.593442937284,3.2958831013865235,0.1737249305217059,0.2326773248791611,0.0404218520986086
S19S_0034-D,-106.5233,35.8677,13.8,7.0,,,-115.73,-106.52330000000002,35.8677,-83.0727716506136,75.0399434630509,934.673760389169,4.009862654268631,0.1759803527642149,0.2830816769974573,0.049816813379098
S19S_0034-M,-106.5232,35.8678,13.8,7.0,,,-8.0,-106.5232,35.8678,-77.89069649310326,75.14724937526049,934.6823187009644,4.009862654268631,0.176305170041802,0.2830816769974573,0.0499087631987551
S19S_0034-U,-106.5233,35.868,13.8,7.0,,,-27.46,-106.52330000000002,35.868,-77.89841530599158,75.147021259509,934.6823001901704,4.009862654268631,0.1763046186972071,0.2830816769974573,0.0499086071232026
S19S_0036-D,-119.271902,46.372515,11.0,7.0,,,-41.22,-119.271902,46.372515,-143.98513228749073,73.6607046206038,934.564034426768,4.029285266562806,0.1722810967485924,0.284452842579414,0.0490058476928361
S19S_0036-M,-119.271921,46.372735,11.0,7.0,,,-4.84,-119.271921,46.372735,-139.8175701716071,73.74377721339592,934.5705183849255,4.029285266562806,0.1724775860398522,0.284452842579414,0.0490617396302713
S19S_0036-U,-119.271963,46.372753,11.0,7.0,,,-16.74,-119.271963,46.372753,-139.48389860105226,73.75039009681151,934.5710375877132,4.029285266562806,0.1724971295989993,0.284452842579414,0.0490672988512249
